true_activity,pred_activity,confidence,is_correct,reliability,traffic_light
sitting,sitting,0.986,1,0.986,GREEN
sitting,sitting,0.985,1,0.985,GREEN
sitting,sitting,0.989,1,0.989,GREEN
sitting,sitting,0.988,1,0.988,GREEN
sitting,sitting,0.989,1,0.989,GREEN
sitting,sitting,0.986,1,0.986,GREEN
sitting,sitting,0.987,1,0.987,GREEN
sitting,sitting,0.989,1,0.989,GREEN
sitting,sitting,0.985,1,0.985,GREEN
sitting,sitting,0.982,1,0.982,GREEN
sitting,sitting,0.987,1,0.987,GREEN
sitting,sitting,0.988,1,0.988,GREEN
sitting,sitting,0.955,1,0.955,GREEN
sitting,sitting,0.986,1,0.986,GREEN
sitting,sitting,0.984,1,0.984,GREEN
sitting,sitting,0.987,1,0.987,GREEN
sitting,sitting,0.985,1,0.985,GREEN
sitting,sitting,0.983,1,0.983,GREEN
sitting,sitting,0.986,1,0.986,GREEN
sitting,sitting,0.982,1,0.982,GREEN
sitting,sitting,0.909,1,0.909,GREEN
sitting,sitting,0.879,1,0.879,GREEN
sitting,sitting,0.858,1,0.858,GREEN
sitting,sitting,0.81,1,0.81,GREEN
sitting,sitting,0.794,1,0.794,GREEN
sitting,sitting,0.91,1,0.91,GREEN
sitting,sitting,0.941,1,0.941,GREEN
sitting,sitting,0.976,1,0.976,GREEN
sitting,sitting,0.957,1,0.957,GREEN
sitting,sitting,0.936,1,0.936,GREEN
sitting,sitting,0.951,1,0.951,GREEN
sitting,sitting,0.873,1,0.873,GREEN
sitting,sitting,0.796,1,0.796,GREEN
sitting,sitting,0.896,1,0.896,GREEN
sitting,sitting,0.933,1,0.933,GREEN
sitting,sitting,0.948,1,0.948,GREEN
sitting,sitting,0.944,1,0.944,GREEN
sitting,sitting,0.936,1,0.936,GREEN
sitting,sitting,0.949,1,0.949,GREEN
sitting,sitting,0.954,1,0.954,GREEN
sitting,sitting,0.965,1,0.965,GREEN
sitting,sitting,0.957,1,0.957,GREEN
sitting,sitting,0.963,1,0.963,GREEN
sitting,sitting,0.958,1,0.958,GREEN
sitting,sitting,0.964,1,0.964,GREEN
sitting,sitting,0.954,1,0.954,GREEN
sitting,sitting,0.958,1,0.958,GREEN
sitting,sitting,0.962,1,0.962,GREEN
sitting,sitting,0.946,1,0.946,GREEN
sitting,sitting,0.936,1,0.936,GREEN
sitting,sitting,0.954,1,0.954,GREEN
sitting,sitting,0.958,1,0.958,GREEN
sitting,sitting,0.901,1,0.901,GREEN
sitting,sitting,0.955,1,0.955,GREEN
sitting,sitting,0.945,1,0.945,GREEN
sitting,sitting,0.947,1,0.947,GREEN
sitting,sitting,0.959,1,0.959,GREEN
sitting,sitting,0.963,1,0.963,GREEN
sitting,sitting,0.97,1,0.97,GREEN
sitting,sitting,0.976,1,0.976,GREEN
sitting,sitting,0.976,1,0.976,GREEN
sitting,sitting,0.973,1,0.973,GREEN
sitting,sitting,0.973,1,0.973,GREEN
sitting,sitting,0.972,1,0.972,GREEN
sitting,sitting,0.976,1,0.976,GREEN
sitting,sitting,0.973,1,0.973,GREEN
sitting,sitting,0.975,1,0.975,GREEN
sitting,sitting,0.965,1,0.965,GREEN
sitting,sitting,0.957,1,0.957,GREEN
sitting,sitting,0.945,1,0.945,GREEN
sitting,sitting,0.96,1,0.96,GREEN
sitting,sitting,0.978,1,0.978,GREEN
sitting,sitting,0.97,1,0.97,GREEN
sitting,sitting,0.966,1,0.966,GREEN
sitting,sitting,0.965,1,0.965,GREEN
sitting,sitting,0.972,1,0.972,GREEN
sitting,sitting,0.976,1,0.976,GREEN
sitting,sitting,0.976,1,0.976,GREEN
sitting,sitting,0.974,1,0.974,GREEN
sitting,sitting,0.939,1,0.939,GREEN
sitting,sitting,0.976,1,0.976,GREEN
sitting,sitting,0.978,1,0.978,GREEN
sitting,sitting,0.945,1,0.945,GREEN
sitting,sitting,0.976,1,0.976,GREEN
sitting,sitting,0.977,1,0.977,GREEN
sitting,sitting,0.975,1,0.975,GREEN
sitting,sitting,0.976,1,0.976,GREEN
sitting,sitting,0.948,1,0.948,GREEN
sitting,sitting,0.976,1,0.976,GREEN
sitting,sitting,0.973,1,0.973,GREEN
sitting,sitting,0.936,1,0.936,GREEN
sitting,sitting,0.922,1,0.922,GREEN
sitting,sitting,0.85,1,0.85,GREEN
sitting,sitting,0.835,1,0.835,GREEN
sitting,sitting,0.905,1,0.905,GREEN
sitting,sitting,0.756,1,0.756,GREEN
sitting,sitting,0.563,1,0.563,YELLOW
sitting,sitting,0.688,1,0.688,YELLOW
sitting,sitting,0.793,1,0.793,GREEN
sitting,sitting,0.854,1,0.854,GREEN
sitting,sitting,0.937,1,0.937,GREEN
sitting,sitting,0.96,1,0.96,GREEN
sitting,sitting,0.923,1,0.923,GREEN
sitting,sitting,0.962,1,0.962,GREEN
sitting,sitting,0.927,1,0.927,GREEN
sitting,sitting,0.894,1,0.894,GREEN
sitting,sitting,0.959,1,0.959,GREEN
sitting,sitting,0.959,1,0.959,GREEN
sitting,sitting,0.924,1,0.924,GREEN
sitting,sitting,0.955,1,0.955,GREEN
sitting,sitting,0.953,1,0.953,GREEN
sitting,sitting,0.946,1,0.946,GREEN
sitting,sitting,0.956,1,0.956,GREEN
sitting,sitting,0.953,1,0.953,GREEN
sitting,sitting,0.947,1,0.947,GREEN
sitting,sitting,0.948,1,0.948,GREEN
sitting,sitting,0.889,1,0.889,GREEN
sitting,sitting,0.786,1,0.786,GREEN
sitting,sitting,0.797,1,0.797,GREEN
sitting,sitting,0.855,1,0.855,GREEN
sitting,sitting,0.906,1,0.906,GREEN
sitting,sitting,0.871,1,0.871,GREEN
sitting,sitting,0.85,1,0.85,GREEN
sitting,sitting,0.951,1,0.951,GREEN
sitting,sitting,0.959,1,0.959,GREEN
sitting,sitting,0.961,1,0.961,GREEN
sitting,sitting,0.955,1,0.955,GREEN
sitting,sitting,0.953,1,0.953,GREEN
sitting,sitting,0.956,1,0.956,GREEN
sitting,sitting,0.956,1,0.956,GREEN
sitting,sitting,0.93,1,0.93,GREEN
sitting,sitting,0.931,1,0.931,GREEN
sitting,sitting,0.96,1,0.96,GREEN
sitting,sitting,0.868,1,0.868,GREEN
sitting,sitting,0.931,1,0.931,GREEN
sitting,sitting,0.961,1,0.961,GREEN
sitting,sitting,0.961,1,0.961,GREEN
sitting,sitting,0.927,1,0.927,GREEN
sitting,sitting,0.955,1,0.955,GREEN
sitting,sitting,0.926,1,0.926,GREEN
sitting,sitting,0.928,1,0.928,GREEN
sitting,sitting,0.964,1,0.964,GREEN
sitting,sitting,0.96,1,0.96,GREEN
sitting,sitting,0.899,1,0.899,GREEN
sitting,sitting,0.931,1,0.931,GREEN
sitting,sitting,0.929,1,0.929,GREEN
sitting,sitting,0.924,1,0.924,GREEN
sitting,sitting,0.949,1,0.949,GREEN
sitting,sitting,0.953,1,0.953,GREEN
sitting,sitting,0.94,1,0.94,GREEN
sitting,sitting,0.914,1,0.914,GREEN
sitting,sitting,0.938,1,0.938,GREEN
sitting,sitting,0.957,1,0.957,GREEN
sitting,sitting,0.965,1,0.965,GREEN
sitting,sitting,0.967,1,0.967,GREEN
sitting,sitting,0.958,1,0.958,GREEN
sitting,sitting,0.948,1,0.948,GREEN
sitting,sitting,0.959,1,0.959,GREEN
sitting,sitting,0.965,1,0.965,GREEN
sitting,sitting,0.958,1,0.958,GREEN
sitting,sitting,0.947,1,0.947,GREEN
sitting,sitting,0.85,1,0.85,GREEN
sitting,sitting,0.903,1,0.903,GREEN
sitting,sitting,0.93,1,0.93,GREEN
sitting,sitting,0.923,1,0.923,GREEN
sitting,sitting,0.939,1,0.939,GREEN
sitting,sitting,0.943,1,0.943,GREEN
sitting,sitting,0.91,1,0.91,GREEN
sitting,sitting,0.922,1,0.922,GREEN
sitting,sitting,0.925,1,0.925,GREEN
sitting,sitting,0.929,1,0.929,GREEN
sitting,sitting,0.944,1,0.944,GREEN
sitting,sitting,0.932,1,0.932,GREEN
sitting,sitting,0.935,1,0.935,GREEN
sitting,sitting,0.935,1,0.935,GREEN
sitting,sitting,0.939,1,0.939,GREEN
sitting,sitting,0.874,1,0.874,GREEN
sitting,sitting,0.933,1,0.933,GREEN
sitting,sitting,0.873,1,0.873,GREEN
sitting,sitting,0.946,1,0.946,GREEN
sitting,sitting,0.926,1,0.926,GREEN
sitting,sitting,0.919,1,0.919,GREEN
sitting,sitting,0.654,1,0.654,YELLOW
sitting,sitting,0.729,1,0.729,YELLOW
sitting,sitting,0.739,1,0.739,YELLOW
sitting,sitting,0.745,1,0.745,YELLOW
sitting,sitting,0.705,1,0.705,YELLOW
sitting,sitting,0.552,1,0.552,YELLOW
sitting,sitting,0.602,1,0.602,YELLOW
sitting,sitting,0.585,1,0.585,YELLOW
sitting,sitting,0.699,1,0.699,YELLOW
sitting,sitting,0.747,1,0.747,YELLOW
sitting,sitting,0.73,1,0.73,YELLOW
sitting,sitting,0.7,1,0.7,YELLOW
sitting,sitting,0.762,1,0.762,GREEN
sitting,sitting,0.755,1,0.755,GREEN
sitting,sitting,0.745,1,0.745,YELLOW
sitting,sitting,0.753,1,0.753,GREEN
sitting,sitting,0.755,1,0.755,GREEN
sitting,sitting,0.757,1,0.757,GREEN
sitting,sitting,0.746,1,0.746,YELLOW
sitting,sitting,0.741,1,0.741,YELLOW
sitting,sitting,0.754,1,0.754,GREEN
sitting,sitting,0.735,1,0.735,YELLOW
sitting,sitting,0.702,1,0.702,YELLOW
sitting,sitting,0.727,1,0.727,YELLOW
sitting,sitting,0.748,1,0.748,YELLOW
sitting,sitting,0.686,1,0.686,YELLOW
sitting,sitting,0.734,1,0.734,YELLOW
sitting,sitting,0.705,1,0.705,YELLOW
sitting,sitting,0.744,1,0.744,YELLOW
sitting,sitting,0.743,1,0.743,YELLOW
sitting,sitting,0.746,1,0.746,YELLOW
sitting,sitting,0.747,1,0.747,YELLOW
sitting,sitting,0.731,1,0.731,YELLOW
sitting,sitting,0.739,1,0.739,YELLOW
sitting,sitting,0.633,1,0.633,YELLOW
sitting,sitting,0.708,1,0.708,YELLOW
sitting,sitting,0.762,1,0.762,GREEN
sitting,sitting,0.753,1,0.753,GREEN
sitting,sitting,0.757,1,0.757,GREEN
sitting,sitting,0.756,1,0.756,GREEN
sitting,sitting,0.753,1,0.753,GREEN
sitting,sitting,0.751,1,0.751,GREEN
sitting,sitting,0.754,1,0.754,GREEN
sitting,sitting,0.753,1,0.753,GREEN
sitting,sitting,0.702,1,0.702,YELLOW
sitting,sitting,0.743,1,0.743,YELLOW
sitting,sitting,0.739,1,0.739,YELLOW
sitting,sitting,0.747,1,0.747,YELLOW
sitting,sitting,0.757,1,0.757,GREEN
sitting,sitting,0.781,1,0.781,GREEN
sitting,sitting,0.79,1,0.79,GREEN
sitting,sitting,0.808,1,0.808,GREEN
sitting,sitting,0.785,1,0.785,GREEN
sitting,sitting,0.675,1,0.675,YELLOW
sitting,sitting,0.828,1,0.828,GREEN
sitting,sitting,0.871,1,0.871,GREEN
sitting,sitting,0.737,1,0.737,YELLOW
sitting,sitting,0.814,1,0.814,GREEN
sitting,sitting,0.846,1,0.846,GREEN
sitting,sitting,0.897,1,0.897,GREEN
sitting,sitting,0.865,1,0.865,GREEN
sitting,sitting,0.864,1,0.864,GREEN
sitting,sitting,0.879,1,0.879,GREEN
sitting,sitting,0.876,1,0.876,GREEN
sitting,sitting,0.848,1,0.848,GREEN
sitting,sitting,0.875,1,0.875,GREEN
sitting,sitting,0.879,1,0.879,GREEN
sitting,sitting,0.878,1,0.878,GREEN
sitting,sitting,0.776,1,0.776,GREEN
sitting,sitting,0.765,1,0.765,GREEN
sitting,sitting,0.861,1,0.861,GREEN
sitting,sitting,0.87,1,0.87,GREEN
sitting,sitting,0.859,1,0.859,GREEN
sitting,sitting,0.845,1,0.845,GREEN
sitting,sitting,0.876,1,0.876,GREEN
sitting,sitting,0.674,1,0.674,YELLOW
sitting,sitting,0.693,1,0.693,YELLOW
sitting,sitting,0.725,1,0.725,YELLOW
sitting,sitting,0.783,1,0.783,GREEN
sitting,sitting,0.795,1,0.795,GREEN
sitting,sitting,0.781,1,0.781,GREEN
sitting,sitting,0.776,1,0.776,GREEN
sitting,sitting,0.537,1,0.537,YELLOW
sitting,sitting,0.451,1,0.451,YELLOW
sitting,sitting,0.349,1,0.349,RED
sitting,sitting,0.37,1,0.37,RED
sitting,standing,0.729,0,0.0,YELLOW
sitting,standing,0.711,0,0.0,YELLOW
sitting,standing,0.425,0,0.0,RED
sitting,standing,0.386,0,0.0,RED
sitting,standing,0.549,0,0.0,YELLOW
standing,standing,0.524,1,0.524,YELLOW
standing,standing,0.376,1,0.376,RED
standing,standing,0.601,1,0.601,YELLOW
standing,standing,0.437,1,0.437,RED
standing,standing,0.512,1,0.512,YELLOW
standing,standing,0.573,1,0.573,YELLOW
standing,standing,0.545,1,0.545,YELLOW
standing,standing,0.496,1,0.496,YELLOW
standing,standing,0.656,1,0.656,YELLOW
standing,standing,0.474,1,0.474,YELLOW
standing,standing,0.483,1,0.483,YELLOW
standing,standing,0.707,1,0.707,YELLOW
standing,standing,0.525,1,0.525,YELLOW
standing,standing,0.589,1,0.589,YELLOW
standing,standing,0.625,1,0.625,YELLOW
standing,standing,0.597,1,0.597,YELLOW
standing,standing,0.591,1,0.591,YELLOW
standing,standing,0.519,1,0.519,YELLOW
standing,standing,0.579,1,0.579,YELLOW
standing,standing,0.601,1,0.601,YELLOW
standing,standing,0.594,1,0.594,YELLOW
standing,standing,0.607,1,0.607,YELLOW
standing,standing,0.68,1,0.68,YELLOW
standing,standing,0.611,1,0.611,YELLOW
standing,standing,0.435,1,0.435,RED
standing,standing,0.269,1,0.269,RED
standing,standing,0.308,1,0.308,RED
standing,standing,0.62,1,0.62,YELLOW
standing,standing,0.743,1,0.743,YELLOW
standing,standing,0.587,1,0.587,YELLOW
standing,standing,0.486,1,0.486,YELLOW
standing,standing,0.603,1,0.603,YELLOW
standing,standing,0.502,1,0.502,YELLOW
standing,standing,0.331,1,0.331,RED
standing,standing,0.377,1,0.377,RED
standing,standing,0.404,1,0.404,RED
standing,standing,0.617,1,0.617,YELLOW
standing,standing,0.687,1,0.687,YELLOW
standing,standing,0.637,1,0.637,YELLOW
standing,standing,0.667,1,0.667,YELLOW
standing,standing,0.639,1,0.639,YELLOW
standing,standing,0.719,1,0.719,YELLOW
standing,standing,0.607,1,0.607,YELLOW
standing,standing,0.672,1,0.672,YELLOW
standing,standing,0.66,1,0.66,YELLOW
standing,standing,0.733,1,0.733,YELLOW
standing,standing,0.726,1,0.726,YELLOW
standing,standing,0.685,1,0.685,YELLOW
standing,standing,0.637,1,0.637,YELLOW
standing,standing,0.607,1,0.607,YELLOW
standing,standing,0.689,1,0.689,YELLOW
standing,standing,0.614,1,0.614,YELLOW
standing,standing,0.562,1,0.562,YELLOW
standing,standing,0.661,1,0.661,YELLOW
standing,standing,0.468,1,0.468,YELLOW
standing,standing,0.561,1,0.561,YELLOW
standing,standing,0.645,1,0.645,YELLOW
standing,standing,0.503,1,0.503,YELLOW
standing,standing,0.745,1,0.745,YELLOW
standing,standing,0.886,1,0.886,GREEN
standing,standing,0.834,1,0.834,GREEN
standing,standing,0.774,1,0.774,GREEN
standing,standing,0.715,1,0.715,YELLOW
standing,standing,0.725,1,0.725,YELLOW
standing,standing,0.729,1,0.729,YELLOW
standing,standing,0.722,1,0.722,YELLOW
standing,standing,0.729,1,0.729,YELLOW
standing,standing,0.74,1,0.74,YELLOW
standing,standing,0.746,1,0.746,YELLOW
standing,standing,0.745,1,0.745,YELLOW
standing,standing,0.694,1,0.694,YELLOW
standing,standing,0.711,1,0.711,YELLOW
standing,standing,0.704,1,0.704,YELLOW
standing,standing,0.743,1,0.743,YELLOW
standing,standing,0.813,1,0.813,GREEN
standing,standing,0.865,1,0.865,GREEN
standing,standing,0.889,1,0.889,GREEN
standing,standing,0.839,1,0.839,GREEN
standing,standing,0.746,1,0.746,YELLOW
standing,standing,0.672,1,0.672,YELLOW
standing,standing,0.729,1,0.729,YELLOW
standing,standing,0.733,1,0.733,YELLOW
standing,standing,0.699,1,0.699,YELLOW
standing,standing,0.701,1,0.701,YELLOW
standing,standing,0.666,1,0.666,YELLOW
standing,standing,0.687,1,0.687,YELLOW
standing,standing,0.723,1,0.723,YELLOW
standing,standing,0.691,1,0.691,YELLOW
standing,standing,0.685,1,0.685,YELLOW
standing,standing,0.714,1,0.714,YELLOW
standing,standing,0.702,1,0.702,YELLOW
standing,standing,0.698,1,0.698,YELLOW
standing,standing,0.706,1,0.706,YELLOW
standing,standing,0.679,1,0.679,YELLOW
standing,standing,0.655,1,0.655,YELLOW
standing,standing,0.638,1,0.638,YELLOW
standing,standing,0.668,1,0.668,YELLOW
standing,standing,0.709,1,0.709,YELLOW
standing,standing,0.731,1,0.731,YELLOW
standing,standing,0.733,1,0.733,YELLOW
standing,standing,0.739,1,0.739,YELLOW
standing,standing,0.715,1,0.715,YELLOW
standing,standing,0.685,1,0.685,YELLOW
standing,standing,0.739,1,0.739,YELLOW
standing,standing,0.736,1,0.736,YELLOW
standing,standing,0.73,1,0.73,YELLOW
standing,standing,0.702,1,0.702,YELLOW
standing,standing,0.698,1,0.698,YELLOW
standing,standing,0.693,1,0.693,YELLOW
standing,standing,0.697,1,0.697,YELLOW
standing,standing,0.698,1,0.698,YELLOW
standing,standing,0.649,1,0.649,YELLOW
standing,standing,0.677,1,0.677,YELLOW
standing,standing,0.667,1,0.667,YELLOW
standing,standing,0.652,1,0.652,YELLOW
standing,standing,0.686,1,0.686,YELLOW
standing,standing,0.623,1,0.623,YELLOW
standing,standing,0.626,1,0.626,YELLOW
standing,standing,0.692,1,0.692,YELLOW
standing,standing,0.586,1,0.586,YELLOW
standing,standing,0.61,1,0.61,YELLOW
standing,standing,0.673,1,0.673,YELLOW
standing,standing,0.581,1,0.581,YELLOW
standing,standing,0.615,1,0.615,YELLOW
standing,standing,0.683,1,0.683,YELLOW
standing,standing,0.69,1,0.69,YELLOW
standing,standing,0.686,1,0.686,YELLOW
standing,standing,0.693,1,0.693,YELLOW
standing,standing,0.682,1,0.682,YELLOW
standing,standing,0.616,1,0.616,YELLOW
standing,standing,0.725,1,0.725,YELLOW
standing,standing,0.695,1,0.695,YELLOW
standing,standing,0.699,1,0.699,YELLOW
standing,standing,0.708,1,0.708,YELLOW
standing,standing,0.675,1,0.675,YELLOW
standing,standing,0.674,1,0.674,YELLOW
standing,standing,0.658,1,0.658,YELLOW
standing,standing,0.68,1,0.68,YELLOW
standing,standing,0.64,1,0.64,YELLOW
standing,standing,0.714,1,0.714,YELLOW
standing,standing,0.785,1,0.785,GREEN
standing,standing,0.695,1,0.695,YELLOW
standing,standing,0.364,1,0.364,RED
standing,standing,0.323,1,0.323,RED
standing,ironing,0.414,0,0.0,RED
standing,ironing,0.491,0,0.0,YELLOW
standing,ironing,0.492,0,0.0,YELLOW
standing,ironing,0.748,0,0.0,YELLOW
standing,ironing,0.92,0,0.0,GREEN
standing,ironing,0.819,0,0.0,GREEN
standing,ironing,0.675,0,0.0,YELLOW
standing,ironing,0.547,0,0.0,YELLOW
standing,ironing,0.428,0,0.0,RED
standing,ironing,0.538,0,0.0,YELLOW
standing,ironing,0.655,0,0.0,YELLOW
standing,ironing,0.702,0,0.0,YELLOW
standing,ironing,0.628,0,0.0,YELLOW
standing,ironing,0.594,0,0.0,YELLOW
standing,ironing,0.638,0,0.0,YELLOW
standing,ironing,0.707,0,0.0,YELLOW
standing,ironing,0.927,0,0.0,GREEN
standing,ironing,0.938,0,0.0,GREEN
standing,ironing,0.675,0,0.0,YELLOW
standing,ironing,0.439,0,0.0,RED
standing,ironing,0.587,0,0.0,YELLOW
standing,ironing,0.765,0,0.0,GREEN
standing,ironing,0.719,0,0.0,YELLOW
standing,ironing,0.617,0,0.0,YELLOW
standing,standing,0.618,1,0.618,YELLOW
standing,standing,0.577,1,0.577,YELLOW
standing,standing,0.732,1,0.732,YELLOW
standing,standing,0.454,1,0.454,YELLOW
standing,standing,0.808,1,0.808,GREEN
standing,standing,0.864,1,0.864,GREEN
standing,standing,0.63,1,0.63,YELLOW
standing,standing,0.473,1,0.473,YELLOW
standing,standing,0.548,1,0.548,YELLOW
standing,standing,0.711,1,0.711,YELLOW
standing,standing,0.591,1,0.591,YELLOW
standing,standing,0.653,1,0.653,YELLOW
standing,standing,0.748,1,0.748,YELLOW
standing,standing,0.717,1,0.717,YELLOW
standing,standing,0.773,1,0.773,GREEN
standing,standing,0.775,1,0.775,GREEN
standing,standing,0.707,1,0.707,YELLOW
standing,standing,0.742,1,0.742,YELLOW
standing,standing,0.76,1,0.76,GREEN
standing,standing,0.784,1,0.784,GREEN
standing,standing,0.81,1,0.81,GREEN
standing,standing,0.783,1,0.783,GREEN
standing,standing,0.723,1,0.723,YELLOW
standing,standing,0.753,1,0.753,GREEN
standing,standing,0.756,1,0.756,GREEN
standing,standing,0.706,1,0.706,YELLOW
standing,standing,0.745,1,0.745,YELLOW
standing,standing,0.667,1,0.667,YELLOW
standing,standing,0.559,1,0.559,YELLOW
standing,standing,0.341,1,0.341,RED
standing,standing,0.438,1,0.438,RED
standing,standing,0.456,1,0.456,YELLOW
standing,standing,0.625,1,0.625,YELLOW
standing,standing,0.734,1,0.734,YELLOW
standing,standing,0.437,1,0.437,RED
standing,standing,0.443,1,0.443,RED
standing,standing,0.458,1,0.458,YELLOW
standing,standing,0.364,1,0.364,RED
standing,standing,0.371,1,0.371,RED
standing,standing,0.576,1,0.576,YELLOW
standing,ironing,0.399,0,0.0,RED
standing,ironing,0.388,0,0.0,RED
standing,ironing,0.404,0,0.0,RED
standing,ironing,0.452,0,0.0,YELLOW
standing,ironing,0.591,0,0.0,YELLOW
standing,ironing,0.409,0,0.0,RED
standing,ironing,0.6,0,0.0,YELLOW
standing,ironing,0.744,0,0.0,YELLOW
standing,ironing,0.669,0,0.0,YELLOW
standing,ironing,0.811,0,0.0,GREEN
standing,ironing,0.837,0,0.0,GREEN
standing,ironing,0.892,0,0.0,GREEN
standing,ironing,0.728,0,0.0,YELLOW
standing,ironing,0.586,0,0.0,YELLOW
standing,ironing,0.575,0,0.0,YELLOW
standing,ironing,0.423,0,0.0,RED
standing,ironing,0.458,0,0.0,YELLOW
standing,ironing,0.41,0,0.0,RED
standing,ironing,0.37,0,0.0,RED
standing,ironing,0.466,0,0.0,YELLOW
standing,ironing,0.424,0,0.0,RED
standing,ironing,0.537,0,0.0,YELLOW
standing,ironing,0.582,0,0.0,YELLOW
standing,ironing,0.554,0,0.0,YELLOW
standing,ironing,0.524,0,0.0,YELLOW
standing,ironing,0.706,0,0.0,YELLOW
standing,ironing,0.884,0,0.0,GREEN
standing,ironing,0.867,0,0.0,GREEN
standing,ironing,0.867,0,0.0,GREEN
standing,ironing,0.836,0,0.0,GREEN
standing,ironing,0.771,0,0.0,GREEN
standing,ironing,0.719,0,0.0,YELLOW
standing,ironing,0.58,0,0.0,YELLOW
standing,ironing,0.4,0,0.0,RED
standing,ironing,0.366,0,0.0,RED
standing,ironing,0.38,0,0.0,RED
standing,ironing,0.438,0,0.0,RED
standing,ironing,0.394,0,0.0,RED
standing,ironing,0.387,0,0.0,RED
standing,ironing,0.444,0,0.0,RED
standing,ironing,0.514,0,0.0,YELLOW
standing,standing,0.792,1,0.792,GREEN
standing,standing,0.825,1,0.825,GREEN
standing,standing,0.677,1,0.677,YELLOW
standing,standing,0.372,1,0.372,RED
standing,standing,0.358,1,0.358,RED
standing,standing,0.417,1,0.417,RED
standing,standing,0.41,1,0.41,RED
standing,standing,0.37,1,0.37,RED
standing,standing,0.462,1,0.462,YELLOW
standing,standing,0.47,1,0.47,YELLOW
standing,standing,0.342,1,0.342,RED
standing,standing,0.38,1,0.38,RED
standing,standing,0.455,1,0.455,YELLOW
standing,standing,0.42,1,0.42,RED
standing,standing,0.378,1,0.378,RED
standing,standing,0.38,1,0.38,RED
standing,standing,0.4,1,0.4,RED
standing,standing,0.329,1,0.329,RED
standing,standing,0.432,1,0.432,RED
standing,standing,0.528,1,0.528,YELLOW
standing,standing,0.407,1,0.407,RED
standing,standing,0.481,1,0.481,YELLOW
standing,standing,0.443,1,0.443,RED
standing,standing,0.508,1,0.508,YELLOW
standing,standing,0.49,1,0.49,YELLOW
standing,standing,0.347,1,0.347,RED
standing,standing,0.312,1,0.312,RED
standing,standing,0.491,1,0.491,YELLOW
standing,standing,0.419,1,0.419,RED
standing,standing,0.45,1,0.45,YELLOW
standing,standing,0.397,1,0.397,RED
standing,standing,0.346,1,0.346,RED
standing,standing,0.303,1,0.303,RED
standing,standing,0.478,1,0.478,YELLOW
standing,standing,0.559,1,0.559,YELLOW
standing,standing,0.562,1,0.562,YELLOW
standing,standing,0.356,1,0.356,RED
standing,standing,0.389,1,0.389,RED
standing,standing,0.602,1,0.602,YELLOW
standing,standing,0.532,1,0.532,YELLOW
standing,standing,0.509,1,0.509,YELLOW
standing,standing,0.577,1,0.577,YELLOW
standing,standing,0.509,1,0.509,YELLOW
standing,standing,0.548,1,0.548,YELLOW
standing,standing,0.603,1,0.603,YELLOW
standing,standing,0.539,1,0.539,YELLOW
standing,standing,0.493,1,0.493,YELLOW
standing,standing,0.499,1,0.499,YELLOW
standing,standing,0.451,1,0.451,YELLOW
standing,standing,0.504,1,0.504,YELLOW
standing,standing,0.608,1,0.608,YELLOW
standing,standing,0.583,1,0.583,YELLOW
standing,standing,0.446,1,0.446,RED
standing,standing,0.546,1,0.546,YELLOW
standing,standing,0.373,1,0.373,RED
standing,standing,0.438,1,0.438,RED
standing,standing,0.594,1,0.594,YELLOW
standing,standing,0.664,1,0.664,YELLOW
standing,standing,0.732,1,0.732,YELLOW
standing,standing,0.64,1,0.64,YELLOW
standing,standing,0.434,1,0.434,RED
standing,standing,0.541,1,0.541,YELLOW
standing,standing,0.529,1,0.529,YELLOW
standing,standing,0.538,1,0.538,YELLOW
standing,standing,0.538,1,0.538,YELLOW
standing,standing,0.567,1,0.567,YELLOW
standing,standing,0.651,1,0.651,YELLOW
standing,standing,0.459,1,0.459,YELLOW
standing,standing,0.473,1,0.473,YELLOW
standing,standing,0.357,1,0.357,RED
standing,standing,0.384,1,0.384,RED
standing,standing,0.451,1,0.451,YELLOW
standing,standing,0.526,1,0.526,YELLOW
standing,standing,0.598,1,0.598,YELLOW
standing,standing,0.484,1,0.484,YELLOW
standing,standing,0.511,1,0.511,YELLOW
standing,standing,0.49,1,0.49,YELLOW
standing,standing,0.404,1,0.404,RED
standing,standing,0.452,1,0.452,YELLOW
standing,standing,0.431,1,0.431,RED
standing,standing,0.565,1,0.565,YELLOW
standing,standing,0.568,1,0.568,YELLOW
standing,standing,0.463,1,0.463,YELLOW
standing,standing,0.56,1,0.56,YELLOW
standing,standing,0.473,1,0.473,YELLOW
standing,standing,0.512,1,0.512,YELLOW
standing,standing,0.364,1,0.364,RED
standing,standing,0.508,1,0.508,YELLOW
standing,standing,0.417,1,0.417,RED
standing,standing,0.387,1,0.387,RED
standing,standing,0.564,1,0.564,YELLOW
standing,standing,0.403,1,0.403,RED
standing,standing,0.551,1,0.551,YELLOW
standing,standing,0.483,1,0.483,YELLOW
standing,standing,0.45,1,0.45,YELLOW
standing,standing,0.467,1,0.467,YELLOW
standing,standing,0.491,1,0.491,YELLOW
standing,standing,0.549,1,0.549,YELLOW
standing,standing,0.433,1,0.433,RED
standing,standing,0.336,1,0.336,RED
standing,standing,0.422,1,0.422,RED
standing,standing,0.538,1,0.538,YELLOW
standing,standing,0.384,1,0.384,RED
standing,standing,0.356,1,0.356,RED
standing,ironing,0.53,0,0.0,YELLOW
standing,ironing,0.376,0,0.0,RED
standing,ironing,0.363,0,0.0,RED
