subject,confidence,predicted_activity,actual_activity,is_correct,traffic_light,window_id
103,0.9666,sitting,sitting,1,GREEN,103_582
103,0.9635,sitting,sitting,1,GREEN,103_583
103,0.962,sitting,sitting,1,GREEN,103_584
103,0.9657,sitting,sitting,1,GREEN,103_585
103,0.9338,sitting,sitting,1,GREEN,103_586
103,0.9336,sitting,sitting,1,GREEN,103_587
103,0.965,sitting,sitting,1,GREEN,103_588
103,0.965,sitting,sitting,1,GREEN,103_589
103,0.9636,sitting,sitting,1,GREEN,103_590
103,0.9643,sitting,sitting,1,GREEN,103_591
103,0.968,sitting,sitting,1,GREEN,103_592
103,0.8987,sitting,sitting,1,GREEN,103_593
103,0.9687,sitting,sitting,1,GREEN,103_594
103,0.9747,sitting,sitting,1,GREEN,103_595
103,0.9416,sitting,sitting,1,GREEN,103_596
103,0.9392,sitting,sitting,1,GREEN,103_597
103,0.9721,sitting,sitting,1,GREEN,103_598
103,0.9699,sitting,sitting,1,GREEN,103_599
103,0.9699,sitting,sitting,1,GREEN,103_600
103,0.9706,sitting,sitting,1,GREEN,103_601
103,0.975,sitting,sitting,1,GREEN,103_602
103,0.9725,sitting,sitting,1,GREEN,103_603
103,0.9681,sitting,sitting,1,GREEN,103_604
103,0.9311,sitting,sitting,1,GREEN,103_605
103,0.9678,sitting,sitting,1,GREEN,103_606
103,0.934,sitting,sitting,1,GREEN,103_607
103,0.931,sitting,sitting,1,GREEN,103_608
103,0.9206,sitting,sitting,1,GREEN,103_609
103,0.947,sitting,sitting,1,GREEN,103_610
103,0.9559,sitting,sitting,1,GREEN,103_611
103,0.9625,sitting,sitting,1,GREEN,103_612
103,0.9612,sitting,sitting,1,GREEN,103_613
103,0.9676,sitting,sitting,1,GREEN,103_614
103,0.9159,sitting,sitting,1,GREEN,103_615
103,0.9355,sitting,sitting,1,GREEN,103_616
103,0.9353,sitting,sitting,1,GREEN,103_617
103,0.8972,sitting,sitting,1,GREEN,103_618
103,0.8279,sitting,sitting,1,GREEN,103_619
103,0.9249,sitting,sitting,1,GREEN,103_620
103,0.8548,sitting,sitting,1,GREEN,103_621
103,0.8899,sitting,sitting,1,GREEN,103_622
103,0.9007,sitting,sitting,1,GREEN,103_623
103,0.9462,sitting,sitting,1,GREEN,103_624
103,0.95,sitting,sitting,1,GREEN,103_625
103,0.9356,sitting,sitting,1,GREEN,103_626
103,0.9727,sitting,sitting,1,GREEN,103_627
103,0.9398,sitting,sitting,1,GREEN,103_628
103,0.9713,sitting,sitting,1,GREEN,103_629
103,0.9634,sitting,sitting,1,GREEN,103_630
103,0.975,sitting,sitting,1,GREEN,103_631
103,0.944,sitting,sitting,1,GREEN,103_632
103,0.9816,sitting,sitting,1,GREEN,103_633
103,0.9458,sitting,sitting,1,GREEN,103_634
103,0.98,sitting,sitting,1,GREEN,103_635
103,0.9784,sitting,sitting,1,GREEN,103_636
103,0.979,sitting,sitting,1,GREEN,103_637
103,0.8162,sitting,sitting,1,GREEN,103_638
103,0.901,sitting,sitting,1,GREEN,103_639
103,0.9472,sitting,sitting,1,GREEN,103_640
103,0.9648,sitting,sitting,1,GREEN,103_641
103,0.9474,sitting,sitting,1,GREEN,103_642
103,0.8495,sitting,sitting,1,GREEN,103_643
103,0.8815,sitting,sitting,1,GREEN,103_644
103,0.7895,sitting,sitting,1,GREEN,103_645
103,0.7903,sitting,sitting,1,GREEN,103_646
103,0.7914,sitting,sitting,1,GREEN,103_647
103,0.8394,sitting,sitting,1,GREEN,103_648
103,0.8134,sitting,sitting,1,GREEN,103_649
103,0.8531,sitting,sitting,1,GREEN,103_650
103,0.8684,sitting,sitting,1,GREEN,103_651
103,0.8654,sitting,sitting,1,GREEN,103_652
103,0.8752,sitting,sitting,1,GREEN,103_653
103,0.8849,sitting,sitting,1,GREEN,103_654
103,0.8765,sitting,sitting,1,GREEN,103_655
103,0.8405,sitting,sitting,1,GREEN,103_656
103,0.8661,sitting,sitting,1,GREEN,103_657
103,0.8664,sitting,sitting,1,GREEN,103_658
103,0.8756,sitting,sitting,1,GREEN,103_659
103,0.8649,sitting,sitting,1,GREEN,103_660
103,0.8434,sitting,sitting,1,GREEN,103_661
103,0.8279,sitting,sitting,1,GREEN,103_662
103,0.82,sitting,sitting,1,GREEN,103_663
103,0.8118,sitting,sitting,1,GREEN,103_664
103,0.7751,sitting,sitting,1,GREEN,103_665
103,0.8188,sitting,sitting,1,GREEN,103_666
103,0.8191,sitting,sitting,1,GREEN,103_667
103,0.8209,sitting,sitting,1,GREEN,103_668
103,0.8174,sitting,sitting,1,GREEN,103_669
103,0.7923,sitting,sitting,1,GREEN,103_670
103,0.8158,sitting,sitting,1,GREEN,103_671
103,0.8184,sitting,sitting,1,GREEN,103_672
103,0.8214,sitting,sitting,1,GREEN,103_673
103,0.8255,sitting,sitting,1,GREEN,103_674
103,0.8392,sitting,sitting,1,GREEN,103_675
103,0.8509,sitting,sitting,1,GREEN,103_676
103,0.8638,sitting,sitting,1,GREEN,103_677
103,0.8161,sitting,sitting,1,GREEN,103_678
103,0.8466,sitting,sitting,1,GREEN,103_679
103,0.8549,sitting,sitting,1,GREEN,103_680
103,0.8608,sitting,sitting,1,GREEN,103_681
103,0.8492,sitting,sitting,1,GREEN,103_682
103,0.8281,sitting,sitting,1,GREEN,103_683
103,0.8262,sitting,sitting,1,GREEN,103_684
103,0.8343,sitting,sitting,1,GREEN,103_685
103,0.8076,sitting,sitting,1,GREEN,103_686
103,0.8547,sitting,sitting,1,GREEN,103_687
103,0.8368,sitting,sitting,1,GREEN,103_688
103,0.8632,sitting,sitting,1,GREEN,103_689
103,0.8522,sitting,sitting,1,GREEN,103_690
103,0.8457,sitting,sitting,1,GREEN,103_691
103,0.8382,sitting,sitting,1,GREEN,103_692
103,0.8444,sitting,sitting,1,GREEN,103_693
103,0.8321,sitting,sitting,1,GREEN,103_694
103,0.8525,sitting,sitting,1,GREEN,103_695
103,0.86,sitting,sitting,1,GREEN,103_696
103,0.8576,sitting,sitting,1,GREEN,103_697
103,0.8482,sitting,sitting,1,GREEN,103_698
103,0.8459,sitting,sitting,1,GREEN,103_699
103,0.8383,sitting,sitting,1,GREEN,103_700
103,0.8492,sitting,sitting,1,GREEN,103_701
103,0.7531,sitting,sitting,1,GREEN,103_702
103,0.8115,sitting,sitting,1,GREEN,103_703
103,0.7742,sitting,sitting,1,GREEN,103_704
103,0.7444,sitting,sitting,1,YELLOW,103_705
103,0.8148,sitting,sitting,1,GREEN,103_706
103,0.7522,sitting,sitting,1,GREEN,103_707
103,0.8357,sitting,sitting,1,GREEN,103_708
103,0.8487,sitting,sitting,1,GREEN,103_709
103,0.855,sitting,sitting,1,GREEN,103_710
103,0.8545,sitting,sitting,1,GREEN,103_711
103,0.8481,sitting,sitting,1,GREEN,103_712
103,0.8153,sitting,sitting,1,GREEN,103_713
103,0.8425,sitting,sitting,1,GREEN,103_714
103,0.8154,sitting,sitting,1,GREEN,103_715
103,0.8647,sitting,sitting,1,GREEN,103_716
103,0.8667,sitting,sitting,1,GREEN,103_717
103,0.8471,sitting,sitting,1,GREEN,103_718
103,0.8147,sitting,sitting,1,GREEN,103_719
103,0.8509,sitting,sitting,1,GREEN,103_720
103,0.8446,sitting,sitting,1,GREEN,103_721
103,0.8486,sitting,sitting,1,GREEN,103_722
103,0.8478,sitting,sitting,1,GREEN,103_723
103,0.8597,sitting,sitting,1,GREEN,103_724
103,0.8667,sitting,sitting,1,GREEN,103_725
103,0.855,sitting,sitting,1,GREEN,103_726
103,0.8488,sitting,sitting,1,GREEN,103_727
103,0.8495,sitting,sitting,1,GREEN,103_728
103,0.8426,sitting,sitting,1,GREEN,103_729
103,0.8444,sitting,sitting,1,GREEN,103_730
103,0.8517,sitting,sitting,1,GREEN,103_731
103,0.8481,sitting,sitting,1,GREEN,103_732
103,0.8417,sitting,sitting,1,GREEN,103_733
103,0.8481,sitting,sitting,1,GREEN,103_734
103,0.8356,sitting,sitting,1,GREEN,103_735
103,0.8392,sitting,sitting,1,GREEN,103_736
103,0.8345,sitting,sitting,1,GREEN,103_737
103,0.8027,sitting,sitting,1,GREEN,103_738
103,0.8285,sitting,sitting,1,GREEN,103_739
103,0.8291,sitting,sitting,1,GREEN,103_740
103,0.8386,sitting,sitting,1,GREEN,103_741
103,0.8164,sitting,sitting,1,GREEN,103_742
103,0.815,sitting,sitting,1,GREEN,103_743
103,0.7958,sitting,sitting,1,GREEN,103_744
103,0.8929,sitting,sitting,1,GREEN,103_745
103,0.9403,sitting,sitting,1,GREEN,103_746
103,0.9318,sitting,sitting,1,GREEN,103_747
103,0.9136,sitting,sitting,1,GREEN,103_748
103,0.9108,sitting,sitting,1,GREEN,103_749
103,0.9053,sitting,sitting,1,GREEN,103_750
103,0.8784,sitting,sitting,1,GREEN,103_751
103,0.8705,sitting,sitting,1,GREEN,103_752
103,0.8736,sitting,sitting,1,GREEN,103_753
103,0.8802,sitting,sitting,1,GREEN,103_754
103,0.8575,sitting,sitting,1,GREEN,103_755
103,0.8724,sitting,sitting,1,GREEN,103_756
103,0.8795,sitting,sitting,1,GREEN,103_757
103,0.8831,sitting,sitting,1,GREEN,103_758
103,0.9188,sitting,sitting,1,GREEN,103_759
103,0.9145,sitting,sitting,1,GREEN,103_760
103,0.9182,sitting,sitting,1,GREEN,103_761
103,0.9277,sitting,sitting,1,GREEN,103_762
103,0.913,sitting,sitting,1,GREEN,103_763
103,0.9107,sitting,sitting,1,GREEN,103_764
103,0.8927,sitting,sitting,1,GREEN,103_765
103,0.9014,sitting,sitting,1,GREEN,103_766
103,0.9069,sitting,sitting,1,GREEN,103_767
103,0.8988,sitting,sitting,1,GREEN,103_768
103,0.8735,sitting,sitting,1,GREEN,103_769
103,0.8615,sitting,sitting,1,GREEN,103_770
103,0.9,sitting,sitting,1,GREEN,103_771
103,0.8805,sitting,sitting,1,GREEN,103_772
103,0.9107,sitting,sitting,1,GREEN,103_773
103,0.926,sitting,sitting,1,GREEN,103_774
103,0.9182,sitting,sitting,1,GREEN,103_775
103,0.914,sitting,sitting,1,GREEN,103_776
103,0.9182,sitting,sitting,1,GREEN,103_777
103,0.9171,sitting,sitting,1,GREEN,103_778
103,0.916,sitting,sitting,1,GREEN,103_779
103,0.9361,sitting,sitting,1,GREEN,103_780
103,0.9366,sitting,sitting,1,GREEN,103_781
103,0.9393,sitting,sitting,1,GREEN,103_782
103,0.9269,sitting,sitting,1,GREEN,103_783
103,0.9375,sitting,sitting,1,GREEN,103_784
103,0.9407,sitting,sitting,1,GREEN,103_785
103,0.9385,sitting,sitting,1,GREEN,103_786
103,0.9326,sitting,sitting,1,GREEN,103_787
103,0.9391,sitting,sitting,1,GREEN,103_788
103,0.9386,sitting,sitting,1,GREEN,103_789
103,0.9237,sitting,sitting,1,GREEN,103_790
103,0.9159,sitting,sitting,1,GREEN,103_791
103,0.9146,sitting,sitting,1,GREEN,103_792
103,0.9365,sitting,sitting,1,GREEN,103_793
103,0.9345,sitting,sitting,1,GREEN,103_794
103,0.9344,sitting,sitting,1,GREEN,103_795
103,0.9318,sitting,sitting,1,GREEN,103_796
103,0.8662,sitting,sitting,1,GREEN,103_797
103,0.9119,sitting,sitting,1,GREEN,103_798
103,0.8637,sitting,sitting,1,GREEN,103_799
103,0.8951,sitting,sitting,1,GREEN,103_800
103,0.9074,sitting,sitting,1,GREEN,103_801
103,0.9057,sitting,sitting,1,GREEN,103_802
103,0.9072,sitting,sitting,1,GREEN,103_803
103,0.9078,sitting,sitting,1,GREEN,103_804
103,0.9085,sitting,sitting,1,GREEN,103_805
103,0.9117,sitting,sitting,1,GREEN,103_806
103,0.9169,sitting,sitting,1,GREEN,103_807
103,0.9282,sitting,sitting,1,GREEN,103_808
103,0.9335,sitting,sitting,1,GREEN,103_809
103,0.9323,sitting,sitting,1,GREEN,103_810
103,0.9308,sitting,sitting,1,GREEN,103_811
103,0.9293,sitting,sitting,1,GREEN,103_812
103,0.9244,sitting,sitting,1,GREEN,103_813
103,0.9219,sitting,sitting,1,GREEN,103_814
103,0.9385,sitting,sitting,1,GREEN,103_815
103,0.9379,sitting,sitting,1,GREEN,103_816
103,0.9417,sitting,sitting,1,GREEN,103_817
103,0.9028,sitting,sitting,1,GREEN,103_818
103,0.9405,sitting,sitting,1,GREEN,103_819
103,0.9449,sitting,sitting,1,GREEN,103_820
103,0.9403,sitting,sitting,1,GREEN,103_821
103,0.9024,sitting,sitting,1,GREEN,103_822
103,0.884,sitting,sitting,1,GREEN,103_823
103,0.8953,sitting,sitting,1,GREEN,103_824
103,0.8895,sitting,sitting,1,GREEN,103_825
103,0.9098,sitting,sitting,1,GREEN,103_826
103,0.8713,sitting,sitting,1,GREEN,103_827
103,0.9308,sitting,sitting,1,GREEN,103_828
103,0.9361,sitting,sitting,1,GREEN,103_829
103,0.9309,sitting,sitting,1,GREEN,103_830
103,0.8964,sitting,sitting,1,GREEN,103_831
103,0.9334,sitting,sitting,1,GREEN,103_832
103,0.9326,sitting,sitting,1,GREEN,103_833
103,0.9265,sitting,sitting,1,GREEN,103_834
103,0.9333,sitting,sitting,1,GREEN,103_835
103,0.9326,sitting,sitting,1,GREEN,103_836
103,0.9287,sitting,sitting,1,GREEN,103_837
103,0.9334,sitting,sitting,1,GREEN,103_838
103,0.9069,sitting,sitting,1,GREEN,103_839
103,0.9301,sitting,sitting,1,GREEN,103_840
103,0.9341,sitting,sitting,1,GREEN,103_841
103,0.9374,sitting,sitting,1,GREEN,103_842
103,0.939,sitting,sitting,1,GREEN,103_843
103,0.9375,sitting,sitting,1,GREEN,103_844
103,0.9375,sitting,sitting,1,GREEN,103_845
103,0.9382,sitting,sitting,1,GREEN,103_846
103,0.9406,sitting,sitting,1,GREEN,103_847
103,0.9349,sitting,sitting,1,GREEN,103_848
103,0.929,sitting,sitting,1,GREEN,103_849
103,0.9296,sitting,sitting,1,GREEN,103_850
103,0.9344,sitting,sitting,1,GREEN,103_851
103,0.9359,sitting,sitting,1,GREEN,103_852
103,0.9366,sitting,sitting,1,GREEN,103_853
103,0.9372,sitting,sitting,1,GREEN,103_854
103,0.9379,sitting,sitting,1,GREEN,103_855
103,0.9408,sitting,sitting,1,GREEN,103_856
103,0.9423,sitting,sitting,1,GREEN,103_857
103,0.9349,sitting,sitting,1,GREEN,103_858
103,0.9359,sitting,sitting,1,GREEN,103_859
103,0.9379,sitting,sitting,1,GREEN,103_860
103,0.9394,sitting,sitting,1,GREEN,103_861
103,0.9327,sitting,sitting,1,GREEN,103_862
103,0.9364,sitting,sitting,1,GREEN,103_863
103,0.9378,sitting,sitting,1,GREEN,103_864
103,0.941,sitting,sitting,1,GREEN,103_865
103,0.9455,sitting,sitting,1,GREEN,103_866
103,0.9084,sitting,sitting,1,GREEN,103_867
103,0.9376,sitting,sitting,1,GREEN,103_868
103,0.9371,sitting,sitting,1,GREEN,103_869
103,0.9396,sitting,sitting,1,GREEN,103_870
103,0.9338,sitting,sitting,1,GREEN,103_871
103,0.9333,sitting,sitting,1,GREEN,103_872
103,0.9331,sitting,sitting,1,GREEN,103_873
103,0.9344,sitting,sitting,1,GREEN,103_874
103,0.9344,sitting,sitting,1,GREEN,103_875
103,0.9326,sitting,sitting,1,GREEN,103_876
103,0.9334,sitting,sitting,1,GREEN,103_877
103,0.9359,sitting,sitting,1,GREEN,103_878
103,0.9413,sitting,sitting,1,GREEN,103_879
103,0.9383,sitting,sitting,1,GREEN,103_880
103,0.9356,sitting,sitting,1,GREEN,103_881
103,0.9297,sitting,sitting,1,GREEN,103_882
103,0.9391,sitting,sitting,1,GREEN,103_883
103,0.9014,sitting,sitting,1,GREEN,103_884
103,0.9324,sitting,sitting,1,GREEN,103_885
103,0.9374,sitting,sitting,1,GREEN,103_886
103,0.9378,sitting,sitting,1,GREEN,103_887
103,0.9393,sitting,sitting,1,GREEN,103_888
103,0.9384,sitting,sitting,1,GREEN,103_889
103,0.9384,sitting,sitting,1,GREEN,103_890
103,0.9384,sitting,sitting,1,GREEN,103_891
103,0.9369,sitting,sitting,1,GREEN,103_892
103,0.9312,sitting,sitting,1,GREEN,103_893
103,0.9354,sitting,sitting,1,GREEN,103_894
103,0.9371,sitting,sitting,1,GREEN,103_895
103,0.9314,sitting,sitting,1,GREEN,103_896
103,0.9309,sitting,sitting,1,GREEN,103_897
103,0.9302,sitting,sitting,1,GREEN,103_898
103,0.8367,sitting,sitting,1,GREEN,103_899
103,0.9274,sitting,sitting,1,GREEN,103_900
103,0.9295,sitting,sitting,1,GREEN,103_901
103,0.9295,sitting,sitting,1,GREEN,103_902
103,0.9341,sitting,sitting,1,GREEN,103_903
103,0.9346,sitting,sitting,1,GREEN,103_904
103,0.9393,sitting,sitting,1,GREEN,103_905
103,0.9386,sitting,sitting,1,GREEN,103_906
103,0.9371,sitting,sitting,1,GREEN,103_907
103,0.9371,sitting,sitting,1,GREEN,103_908
103,0.928,sitting,sitting,1,GREEN,103_909
103,0.9302,sitting,sitting,1,GREEN,103_910
103,0.9339,sitting,sitting,1,GREEN,103_911
103,0.9348,sitting,sitting,1,GREEN,103_912
103,0.9359,sitting,sitting,1,GREEN,103_913
103,0.9359,sitting,sitting,1,GREEN,103_914
103,0.9359,sitting,sitting,1,GREEN,103_915
103,0.9344,sitting,sitting,1,GREEN,103_916
103,0.9307,sitting,sitting,1,GREEN,103_917
103,0.9253,sitting,sitting,1,GREEN,103_918
103,0.9336,sitting,sitting,1,GREEN,103_919
103,0.8987,sitting,sitting,1,GREEN,103_920
103,0.9329,sitting,sitting,1,GREEN,103_921
103,0.9339,sitting,sitting,1,GREEN,103_922
103,0.9322,sitting,sitting,1,GREEN,103_923
103,0.9351,sitting,sitting,1,GREEN,103_924
103,0.9271,sitting,sitting,1,GREEN,103_925
103,0.9296,sitting,sitting,1,GREEN,103_926
103,0.8996,sitting,sitting,1,GREEN,103_927
103,0.8977,sitting,sitting,1,GREEN,103_928
103,0.938,sitting,sitting,1,GREEN,103_929
103,0.9312,sitting,sitting,1,GREEN,103_930
103,0.9267,sitting,sitting,1,GREEN,103_931
103,0.9297,sitting,sitting,1,GREEN,103_932
103,0.9311,sitting,sitting,1,GREEN,103_933
103,0.9299,sitting,sitting,1,GREEN,103_934
103,0.9282,sitting,sitting,1,GREEN,103_935
103,0.9337,sitting,sitting,1,GREEN,103_936
103,0.9378,sitting,sitting,1,GREEN,103_937
103,0.9344,sitting,sitting,1,GREEN,103_938
103,0.9297,sitting,sitting,1,GREEN,103_939
103,0.9329,sitting,sitting,1,GREEN,103_940
103,0.9297,sitting,sitting,1,GREEN,103_941
103,0.9279,sitting,sitting,1,GREEN,103_942
103,0.9405,sitting,sitting,1,GREEN,103_943
103,0.9405,sitting,sitting,1,GREEN,103_944
103,0.936,sitting,sitting,1,GREEN,103_945
103,0.9356,sitting,sitting,1,GREEN,103_946
103,0.9436,sitting,sitting,1,GREEN,103_947
103,0.9155,sitting,sitting,1,GREEN,103_948
103,0.9265,sitting,sitting,1,GREEN,103_949
103,0.9047,sitting,sitting,1,GREEN,103_950
103,0.9398,sitting,sitting,1,GREEN,103_951
103,0.937,sitting,sitting,1,GREEN,103_952
103,0.939,sitting,sitting,1,GREEN,103_953
103,0.9432,sitting,sitting,1,GREEN,103_954
103,0.9347,sitting,sitting,1,GREEN,103_955
103,0.9414,sitting,sitting,1,GREEN,103_956
103,0.9053,sitting,sitting,1,GREEN,103_957
103,0.9384,sitting,sitting,1,GREEN,103_958
103,0.9295,sitting,sitting,1,GREEN,103_959
103,0.8735,sitting,sitting,1,GREEN,103_960
103,0.9342,sitting,sitting,1,GREEN,103_961
103,0.9299,sitting,sitting,1,GREEN,103_962
103,0.9329,sitting,sitting,1,GREEN,103_963
103,0.9292,sitting,sitting,1,GREEN,103_964
103,0.9267,sitting,sitting,1,GREEN,103_965
103,0.926,sitting,sitting,1,GREEN,103_966
103,0.9299,sitting,sitting,1,GREEN,103_967
103,0.9322,sitting,sitting,1,GREEN,103_968
103,0.9322,sitting,sitting,1,GREEN,103_969
103,0.9337,sitting,sitting,1,GREEN,103_970
103,0.9352,sitting,sitting,1,GREEN,103_971
103,0.9332,sitting,sitting,1,GREEN,103_972
103,0.9339,sitting,sitting,1,GREEN,103_973
103,0.9354,sitting,sitting,1,GREEN,103_974
103,0.9308,sitting,sitting,1,GREEN,103_975
103,0.9325,sitting,sitting,1,GREEN,103_976
103,0.9344,sitting,sitting,1,GREEN,103_977
103,0.9348,sitting,sitting,1,GREEN,103_978
103,0.9367,sitting,sitting,1,GREEN,103_979
103,0.9345,sitting,sitting,1,GREEN,103_980
103,0.9369,sitting,sitting,1,GREEN,103_981
103,0.937,sitting,sitting,1,GREEN,103_982
103,0.9344,sitting,sitting,1,GREEN,103_983
103,0.9359,sitting,sitting,1,GREEN,103_984
103,0.9332,sitting,sitting,1,GREEN,103_985
103,0.928,sitting,sitting,1,GREEN,103_986
103,0.9305,sitting,sitting,1,GREEN,103_987
103,0.9306,sitting,sitting,1,GREEN,103_988
103,0.9262,sitting,sitting,1,GREEN,103_989
103,0.9298,sitting,sitting,1,GREEN,103_990
103,0.9226,sitting,sitting,1,GREEN,103_991
103,0.9261,sitting,sitting,1,GREEN,103_992
103,0.9296,sitting,sitting,1,GREEN,103_993
103,0.94,sitting,sitting,1,GREEN,103_994
103,0.9357,sitting,sitting,1,GREEN,103_995
103,0.8982,sitting,sitting,1,GREEN,103_996
103,0.9439,sitting,sitting,1,GREEN,103_997
103,0.9402,sitting,sitting,1,GREEN,103_998
103,0.9453,sitting,sitting,1,GREEN,103_999
103,0.9479,sitting,sitting,1,GREEN,103_1000
103,0.909,sitting,sitting,1,GREEN,103_1001
103,0.8825,sitting,sitting,1,GREEN,103_1002
103,0.9492,sitting,sitting,1,GREEN,103_1003
103,0.9841,sitting,sitting,1,GREEN,103_1004
103,0.992,sitting,sitting,1,GREEN,103_1005
103,0.9905,sitting,sitting,1,GREEN,103_1006
103,0.9332,sitting,sitting,1,GREEN,103_1007
103,0.8054,sitting,sitting,1,GREEN,103_1008
103,0.8039,sitting,sitting,1,GREEN,103_1009
103,0.7935,sitting,sitting,1,GREEN,103_1010
103,0.8187,sitting,sitting,1,GREEN,103_1011
103,0.8213,sitting,sitting,1,GREEN,103_1012
103,0.7563,sitting,standing,0,GREEN,103_1013
103,0.5737,sitting,standing,0,YELLOW,103_1014
103,0.4707,sitting,standing,0,YELLOW,103_1015
103,0.41,sitting,standing,0,RED,103_1016
103,0.3946,standing,standing,1,RED,103_1017
103,0.4808,standing,standing,1,YELLOW,103_1018
103,0.3782,sitting,standing,0,RED,103_1019
103,0.5431,sitting,standing,0,YELLOW,103_1020
103,0.6682,sitting,standing,0,YELLOW,103_1021
103,0.5805,sitting,standing,0,YELLOW,103_1022
103,0.5617,sitting,standing,0,YELLOW,103_1023
103,0.5772,sitting,standing,0,YELLOW,103_1024
103,0.5881,sitting,standing,0,YELLOW,103_1025
103,0.5637,sitting,standing,0,YELLOW,103_1026
103,0.5029,sitting,standing,0,YELLOW,103_1027
103,0.5783,sitting,standing,0,YELLOW,103_1028
103,0.4496,sitting,standing,0,RED,103_1029
103,0.4531,sitting,standing,0,YELLOW,103_1030
103,0.4855,sitting,standing,0,YELLOW,103_1031
103,0.5825,standing,standing,1,YELLOW,103_1032
103,0.9122,standing,standing,1,GREEN,103_1033
103,0.9407,standing,standing,1,GREEN,103_1034
103,0.905,standing,standing,1,GREEN,103_1035
103,0.8197,standing,standing,1,GREEN,103_1036
103,0.7732,standing,standing,1,GREEN,103_1037
103,0.7772,standing,standing,1,GREEN,103_1038
103,0.6254,standing,standing,1,YELLOW,103_1039
103,0.6297,standing,standing,1,YELLOW,103_1040
103,0.7129,standing,standing,1,YELLOW,103_1041
103,0.811,standing,standing,1,GREEN,103_1042
103,0.8177,standing,standing,1,GREEN,103_1043
103,0.7589,standing,standing,1,GREEN,103_1044
103,0.8556,standing,standing,1,GREEN,103_1045
103,0.8185,standing,standing,1,GREEN,103_1046
103,0.7611,standing,standing,1,GREEN,103_1047
103,0.7287,standing,standing,1,YELLOW,103_1048
103,0.6337,standing,standing,1,YELLOW,103_1049
103,0.6684,standing,standing,1,YELLOW,103_1050
103,0.8194,standing,standing,1,GREEN,103_1051
103,0.8418,standing,standing,1,GREEN,103_1052
103,0.6678,standing,standing,1,YELLOW,103_1053
103,0.5057,standing,standing,1,YELLOW,103_1054
103,0.4804,sitting,standing,0,YELLOW,103_1055
103,0.4938,standing,standing,1,YELLOW,103_1056
103,0.7364,standing,standing,1,YELLOW,103_1057
103,0.804,standing,standing,1,GREEN,103_1058
103,0.7295,standing,standing,1,YELLOW,103_1059
103,0.7769,standing,standing,1,GREEN,103_1060
103,0.8009,standing,standing,1,GREEN,103_1061
103,0.7569,standing,standing,1,GREEN,103_1062
103,0.7904,standing,standing,1,GREEN,103_1063
103,0.6506,standing,standing,1,YELLOW,103_1064
103,0.7606,standing,standing,1,GREEN,103_1065
103,0.7459,standing,standing,1,YELLOW,103_1066
103,0.7142,standing,standing,1,YELLOW,103_1067
103,0.6399,standing,standing,1,YELLOW,103_1068
103,0.6525,standing,standing,1,YELLOW,103_1069
103,0.5463,standing,standing,1,YELLOW,103_1070
103,0.7004,standing,standing,1,YELLOW,103_1071
103,0.6932,standing,standing,1,YELLOW,103_1072
103,0.6741,standing,standing,1,YELLOW,103_1073
103,0.7906,standing,standing,1,GREEN,103_1074
103,0.8227,standing,standing,1,GREEN,103_1075
103,0.8356,standing,standing,1,GREEN,103_1076
103,0.7675,standing,standing,1,GREEN,103_1077
103,0.5799,standing,standing,1,YELLOW,103_1078
103,0.4464,sitting,standing,0,RED,103_1079
103,0.4573,sitting,standing,0,YELLOW,103_1080
103,0.5279,sitting,standing,0,YELLOW,103_1081
103,0.5047,sitting,standing,0,YELLOW,103_1082
103,0.4974,sitting,standing,0,YELLOW,103_1083
103,0.4568,sitting,standing,0,YELLOW,103_1084
103,0.544,sitting,standing,0,YELLOW,103_1085
103,0.6838,sitting,standing,0,YELLOW,103_1086
103,0.6983,sitting,standing,0,YELLOW,103_1087
103,0.7193,sitting,standing,0,YELLOW,103_1088
103,0.8014,sitting,standing,0,GREEN,103_1089
103,0.7752,sitting,standing,0,GREEN,103_1090
103,0.7057,sitting,standing,0,YELLOW,103_1091
103,0.7696,sitting,standing,0,GREEN,103_1092
103,0.7749,sitting,standing,0,GREEN,103_1093
103,0.7789,sitting,standing,0,GREEN,103_1094
103,0.8049,sitting,standing,0,GREEN,103_1095
103,0.6899,sitting,standing,0,YELLOW,103_1096
103,0.6939,sitting,standing,0,YELLOW,103_1097
103,0.4491,sitting,standing,0,RED,103_1098
103,0.8368,standing,standing,1,GREEN,103_1099
103,0.8406,standing,standing,1,GREEN,103_1100
