subject,confidence,predicted_activity,actual_activity,is_correct,traffic_light
103,0.8632,sitting,sitting,1,GREEN
103,0.8522,sitting,sitting,1,GREEN
103,0.8457,sitting,sitting,1,GREEN
103,0.8382,sitting,sitting,1,GREEN
103,0.8444,sitting,sitting,1,GREEN
103,0.8321,sitting,sitting,1,GREEN
103,0.8525,sitting,sitting,1,GREEN
103,0.86,sitting,sitting,1,GREEN
103,0.8576,sitting,sitting,1,GREEN
103,0.8482,sitting,sitting,1,GREEN
103,0.8459,sitting,sitting,1,GREEN
103,0.8383,sitting,sitting,1,GREEN
103,0.8492,sitting,sitting,1,GREEN
103,0.7531,sitting,sitting,1,GREEN
103,0.8115,sitting,sitting,1,GREEN
103,0.7742,sitting,sitting,1,GREEN
103,0.7444,sitting,sitting,1,YELLOW
103,0.8148,sitting,sitting,1,GREEN
103,0.7522,sitting,sitting,1,GREEN
103,0.8357,sitting,sitting,1,GREEN
103,0.8487,sitting,sitting,1,GREEN
103,0.855,sitting,sitting,1,GREEN
103,0.8545,sitting,sitting,1,GREEN
103,0.8481,sitting,sitting,1,GREEN
103,0.8153,sitting,sitting,1,GREEN
103,0.8425,sitting,sitting,1,GREEN
103,0.8154,sitting,sitting,1,GREEN
103,0.8647,sitting,sitting,1,GREEN
103,0.8667,sitting,sitting,1,GREEN
103,0.8471,sitting,sitting,1,GREEN
103,0.8147,sitting,sitting,1,GREEN
103,0.8509,sitting,sitting,1,GREEN
103,0.8446,sitting,sitting,1,GREEN
103,0.8486,sitting,sitting,1,GREEN
103,0.8478,sitting,sitting,1,GREEN
103,0.8597,sitting,sitting,1,GREEN
103,0.8667,sitting,sitting,1,GREEN
103,0.855,sitting,sitting,1,GREEN
103,0.8488,sitting,sitting,1,GREEN
103,0.8495,sitting,sitting,1,GREEN
103,0.8426,sitting,sitting,1,GREEN
103,0.8444,sitting,sitting,1,GREEN
103,0.8517,sitting,sitting,1,GREEN
103,0.8481,sitting,sitting,1,GREEN
103,0.8417,sitting,sitting,1,GREEN
103,0.8481,sitting,sitting,1,GREEN
103,0.8356,sitting,sitting,1,GREEN
103,0.8392,sitting,sitting,1,GREEN
103,0.8345,sitting,sitting,1,GREEN
103,0.8027,sitting,sitting,1,GREEN
103,0.8285,sitting,sitting,1,GREEN
103,0.8291,sitting,sitting,1,GREEN
103,0.8386,sitting,sitting,1,GREEN
103,0.8164,sitting,sitting,1,GREEN
103,0.815,sitting,sitting,1,GREEN
103,0.7958,sitting,sitting,1,GREEN
103,0.8929,sitting,sitting,1,GREEN
103,0.9403,sitting,sitting,1,GREEN
103,0.9318,sitting,sitting,1,GREEN
103,0.9136,sitting,sitting,1,GREEN
103,0.9108,sitting,sitting,1,GREEN
103,0.9053,sitting,sitting,1,GREEN
103,0.8784,sitting,sitting,1,GREEN
103,0.8705,sitting,sitting,1,GREEN
103,0.8736,sitting,sitting,1,GREEN
103,0.8802,sitting,sitting,1,GREEN
103,0.8575,sitting,sitting,1,GREEN
103,0.8724,sitting,sitting,1,GREEN
103,0.8795,sitting,sitting,1,GREEN
103,0.8831,sitting,sitting,1,GREEN
103,0.9188,sitting,sitting,1,GREEN
103,0.9145,sitting,sitting,1,GREEN
103,0.9182,sitting,sitting,1,GREEN
103,0.9277,sitting,sitting,1,GREEN
103,0.913,sitting,sitting,1,GREEN
103,0.9107,sitting,sitting,1,GREEN
103,0.8927,sitting,sitting,1,GREEN
103,0.9014,sitting,sitting,1,GREEN
103,0.9069,sitting,sitting,1,GREEN
103,0.8988,sitting,sitting,1,GREEN
103,0.8735,sitting,sitting,1,GREEN
103,0.8615,sitting,sitting,1,GREEN
103,0.9,sitting,sitting,1,GREEN
103,0.8805,sitting,sitting,1,GREEN
103,0.9107,sitting,sitting,1,GREEN
103,0.926,sitting,sitting,1,GREEN
103,0.9182,sitting,sitting,1,GREEN
103,0.914,sitting,sitting,1,GREEN
103,0.9182,sitting,sitting,1,GREEN
103,0.9171,sitting,sitting,1,GREEN
103,0.916,sitting,sitting,1,GREEN
103,0.9361,sitting,sitting,1,GREEN
103,0.9366,sitting,sitting,1,GREEN
103,0.9393,sitting,sitting,1,GREEN
103,0.9269,sitting,sitting,1,GREEN
103,0.9375,sitting,sitting,1,GREEN
103,0.9407,sitting,sitting,1,GREEN
103,0.9385,sitting,sitting,1,GREEN
103,0.9326,sitting,sitting,1,GREEN
103,0.9391,sitting,sitting,1,GREEN
103,0.9386,sitting,sitting,1,GREEN
103,0.9237,sitting,sitting,1,GREEN
103,0.9159,sitting,sitting,1,GREEN
103,0.9146,sitting,sitting,1,GREEN
103,0.9365,sitting,sitting,1,GREEN
103,0.9345,sitting,sitting,1,GREEN
103,0.9344,sitting,sitting,1,GREEN
103,0.9318,sitting,sitting,1,GREEN
103,0.8662,sitting,sitting,1,GREEN
103,0.9119,sitting,sitting,1,GREEN
103,0.8637,sitting,sitting,1,GREEN
103,0.8951,sitting,sitting,1,GREEN
103,0.9074,sitting,sitting,1,GREEN
103,0.9057,sitting,sitting,1,GREEN
103,0.9072,sitting,sitting,1,GREEN
103,0.9078,sitting,sitting,1,GREEN
103,0.9085,sitting,sitting,1,GREEN
103,0.9117,sitting,sitting,1,GREEN
103,0.9169,sitting,sitting,1,GREEN
103,0.9282,sitting,sitting,1,GREEN
103,0.9335,sitting,sitting,1,GREEN
103,0.9323,sitting,sitting,1,GREEN
103,0.9308,sitting,sitting,1,GREEN
103,0.9293,sitting,sitting,1,GREEN
103,0.9244,sitting,sitting,1,GREEN
103,0.9219,sitting,sitting,1,GREEN
103,0.9385,sitting,sitting,1,GREEN
103,0.9379,sitting,sitting,1,GREEN
103,0.9417,sitting,sitting,1,GREEN
103,0.9028,sitting,sitting,1,GREEN
103,0.9405,sitting,sitting,1,GREEN
103,0.9449,sitting,sitting,1,GREEN
103,0.9403,sitting,sitting,1,GREEN
103,0.9024,sitting,sitting,1,GREEN
103,0.884,sitting,sitting,1,GREEN
103,0.8953,sitting,sitting,1,GREEN
103,0.8895,sitting,sitting,1,GREEN
103,0.9098,sitting,sitting,1,GREEN
103,0.8713,sitting,sitting,1,GREEN
103,0.9308,sitting,sitting,1,GREEN
103,0.9361,sitting,sitting,1,GREEN
103,0.9309,sitting,sitting,1,GREEN
103,0.8964,sitting,sitting,1,GREEN
103,0.9334,sitting,sitting,1,GREEN
103,0.9326,sitting,sitting,1,GREEN
103,0.9265,sitting,sitting,1,GREEN
103,0.9333,sitting,sitting,1,GREEN
103,0.9326,sitting,sitting,1,GREEN
103,0.9287,sitting,sitting,1,GREEN
103,0.9334,sitting,sitting,1,GREEN
103,0.9069,sitting,sitting,1,GREEN
103,0.9301,sitting,sitting,1,GREEN
103,0.9341,sitting,sitting,1,GREEN
103,0.9374,sitting,sitting,1,GREEN
103,0.939,sitting,sitting,1,GREEN
103,0.9375,sitting,sitting,1,GREEN
103,0.9375,sitting,sitting,1,GREEN
103,0.9382,sitting,sitting,1,GREEN
103,0.9406,sitting,sitting,1,GREEN
103,0.9349,sitting,sitting,1,GREEN
103,0.929,sitting,sitting,1,GREEN
103,0.9296,sitting,sitting,1,GREEN
103,0.9344,sitting,sitting,1,GREEN
103,0.9359,sitting,sitting,1,GREEN
103,0.9366,sitting,sitting,1,GREEN
103,0.9372,sitting,sitting,1,GREEN
103,0.9379,sitting,sitting,1,GREEN
103,0.9408,sitting,sitting,1,GREEN
103,0.9423,sitting,sitting,1,GREEN
103,0.9349,sitting,sitting,1,GREEN
103,0.9359,sitting,sitting,1,GREEN
103,0.9379,sitting,sitting,1,GREEN
103,0.9394,sitting,sitting,1,GREEN
103,0.9327,sitting,sitting,1,GREEN
103,0.9364,sitting,sitting,1,GREEN
103,0.9378,sitting,sitting,1,GREEN
103,0.941,sitting,sitting,1,GREEN
103,0.9455,sitting,sitting,1,GREEN
103,0.9084,sitting,sitting,1,GREEN
103,0.9376,sitting,sitting,1,GREEN
103,0.9371,sitting,sitting,1,GREEN
103,0.9396,sitting,sitting,1,GREEN
103,0.9338,sitting,sitting,1,GREEN
103,0.9333,sitting,sitting,1,GREEN
103,0.9331,sitting,sitting,1,GREEN
103,0.9344,sitting,sitting,1,GREEN
103,0.9344,sitting,sitting,1,GREEN
103,0.9326,sitting,sitting,1,GREEN
103,0.9334,sitting,sitting,1,GREEN
103,0.9359,sitting,sitting,1,GREEN
103,0.9413,sitting,sitting,1,GREEN
103,0.9383,sitting,sitting,1,GREEN
103,0.9356,sitting,sitting,1,GREEN
103,0.9297,sitting,sitting,1,GREEN
103,0.9391,sitting,sitting,1,GREEN
103,0.9014,sitting,sitting,1,GREEN
103,0.9324,sitting,sitting,1,GREEN
103,0.9374,sitting,sitting,1,GREEN
103,0.9378,sitting,sitting,1,GREEN
103,0.9393,sitting,sitting,1,GREEN
103,0.9384,sitting,sitting,1,GREEN
103,0.9384,sitting,sitting,1,GREEN
103,0.9384,sitting,sitting,1,GREEN
103,0.9369,sitting,sitting,1,GREEN
103,0.9312,sitting,sitting,1,GREEN
103,0.9354,sitting,sitting,1,GREEN
103,0.9371,sitting,sitting,1,GREEN
103,0.9314,sitting,sitting,1,GREEN
103,0.9309,sitting,sitting,1,GREEN
103,0.9302,sitting,sitting,1,GREEN
103,0.8367,sitting,sitting,1,GREEN
103,0.9274,sitting,sitting,1,GREEN
103,0.9295,sitting,sitting,1,GREEN
103,0.9295,sitting,sitting,1,GREEN
103,0.9341,sitting,sitting,1,GREEN
103,0.9346,sitting,sitting,1,GREEN
103,0.9393,sitting,sitting,1,GREEN
103,0.9386,sitting,sitting,1,GREEN
103,0.9371,sitting,sitting,1,GREEN
103,0.9371,sitting,sitting,1,GREEN
103,0.928,sitting,sitting,1,GREEN
103,0.9302,sitting,sitting,1,GREEN
103,0.9339,sitting,sitting,1,GREEN
103,0.9348,sitting,sitting,1,GREEN
103,0.9359,sitting,sitting,1,GREEN
103,0.9359,sitting,sitting,1,GREEN
103,0.9359,sitting,sitting,1,GREEN
103,0.9344,sitting,sitting,1,GREEN
103,0.9307,sitting,sitting,1,GREEN
103,0.9253,sitting,sitting,1,GREEN
103,0.9336,sitting,sitting,1,GREEN
103,0.8987,sitting,sitting,1,GREEN
103,0.9329,sitting,sitting,1,GREEN
103,0.9339,sitting,sitting,1,GREEN
103,0.9322,sitting,sitting,1,GREEN
103,0.9351,sitting,sitting,1,GREEN
103,0.9271,sitting,sitting,1,GREEN
103,0.9296,sitting,sitting,1,GREEN
103,0.8996,sitting,sitting,1,GREEN
103,0.8977,sitting,sitting,1,GREEN
103,0.938,sitting,sitting,1,GREEN
103,0.9312,sitting,sitting,1,GREEN
103,0.9267,sitting,sitting,1,GREEN
103,0.9297,sitting,sitting,1,GREEN
103,0.9311,sitting,sitting,1,GREEN
103,0.9299,sitting,sitting,1,GREEN
103,0.9282,sitting,sitting,1,GREEN
103,0.9337,sitting,sitting,1,GREEN
103,0.9378,sitting,sitting,1,GREEN
103,0.9344,sitting,sitting,1,GREEN
103,0.9297,sitting,sitting,1,GREEN
103,0.9329,sitting,sitting,1,GREEN
103,0.9297,sitting,sitting,1,GREEN
103,0.9279,sitting,sitting,1,GREEN
103,0.9405,sitting,sitting,1,GREEN
103,0.9405,sitting,sitting,1,GREEN
103,0.936,sitting,sitting,1,GREEN
103,0.9356,sitting,sitting,1,GREEN
103,0.9436,sitting,sitting,1,GREEN
103,0.9155,sitting,sitting,1,GREEN
103,0.9265,sitting,sitting,1,GREEN
103,0.9047,sitting,sitting,1,GREEN
103,0.9398,sitting,sitting,1,GREEN
103,0.937,sitting,sitting,1,GREEN
103,0.939,sitting,sitting,1,GREEN
103,0.9432,sitting,sitting,1,GREEN
103,0.9347,sitting,sitting,1,GREEN
103,0.9414,sitting,sitting,1,GREEN
103,0.9053,sitting,sitting,1,GREEN
103,0.9384,sitting,sitting,1,GREEN
103,0.9295,sitting,sitting,1,GREEN
103,0.8735,sitting,sitting,1,GREEN
103,0.9342,sitting,sitting,1,GREEN
103,0.9299,sitting,sitting,1,GREEN
103,0.9329,sitting,sitting,1,GREEN
103,0.9292,sitting,sitting,1,GREEN
103,0.9267,sitting,sitting,1,GREEN
103,0.926,sitting,sitting,1,GREEN
103,0.9299,sitting,sitting,1,GREEN
103,0.9322,sitting,sitting,1,GREEN
103,0.9322,sitting,sitting,1,GREEN
103,0.9337,sitting,sitting,1,GREEN
103,0.9352,sitting,sitting,1,GREEN
103,0.9332,sitting,sitting,1,GREEN
103,0.9339,sitting,sitting,1,GREEN
103,0.9354,sitting,sitting,1,GREEN
103,0.9308,sitting,sitting,1,GREEN
103,0.9325,sitting,sitting,1,GREEN
103,0.9344,sitting,sitting,1,GREEN
103,0.9348,sitting,sitting,1,GREEN
103,0.9367,sitting,sitting,1,GREEN
103,0.9345,sitting,sitting,1,GREEN
103,0.9369,sitting,sitting,1,GREEN
103,0.937,sitting,sitting,1,GREEN
103,0.9344,sitting,sitting,1,GREEN
103,0.9359,sitting,sitting,1,GREEN
103,0.9332,sitting,sitting,1,GREEN
103,0.928,sitting,sitting,1,GREEN
103,0.9305,sitting,sitting,1,GREEN
103,0.9306,sitting,sitting,1,GREEN
103,0.9262,sitting,sitting,1,GREEN
103,0.9298,sitting,sitting,1,GREEN
103,0.9226,sitting,sitting,1,GREEN
103,0.9261,sitting,sitting,1,GREEN
103,0.9296,sitting,sitting,1,GREEN
103,0.94,sitting,sitting,1,GREEN
103,0.9357,sitting,sitting,1,GREEN
103,0.8982,sitting,sitting,1,GREEN
103,0.9439,sitting,sitting,1,GREEN
103,0.9402,sitting,sitting,1,GREEN
103,0.9453,sitting,sitting,1,GREEN
103,0.9479,sitting,sitting,1,GREEN
103,0.909,sitting,sitting,1,GREEN
103,0.8825,sitting,sitting,1,GREEN
103,0.9492,sitting,sitting,1,GREEN
103,0.9841,sitting,sitting,1,GREEN
103,0.992,sitting,sitting,1,GREEN
103,0.9905,sitting,sitting,1,GREEN
103,0.9332,sitting,sitting,1,GREEN
103,0.8054,sitting,sitting,1,GREEN
103,0.8039,sitting,sitting,1,GREEN
103,0.7935,sitting,sitting,1,GREEN
103,0.8187,sitting,sitting,1,GREEN
103,0.8213,sitting,sitting,1,GREEN
103,0.7563,sitting,standing,0,GREEN
103,0.5737,sitting,standing,0,YELLOW
103,0.4707,sitting,standing,0,YELLOW
103,0.41,sitting,standing,0,RED
103,0.3946,standing,standing,1,RED
103,0.4808,standing,standing,1,YELLOW
103,0.3782,sitting,standing,0,RED
103,0.5431,sitting,standing,0,YELLOW
103,0.6682,sitting,standing,0,YELLOW
103,0.5805,sitting,standing,0,YELLOW
103,0.5617,sitting,standing,0,YELLOW
103,0.5772,sitting,standing,0,YELLOW
103,0.5881,sitting,standing,0,YELLOW
103,0.5637,sitting,standing,0,YELLOW
103,0.5029,sitting,standing,0,YELLOW
103,0.5783,sitting,standing,0,YELLOW
103,0.4496,sitting,standing,0,RED
103,0.4531,sitting,standing,0,YELLOW
103,0.4855,sitting,standing,0,YELLOW
103,0.5825,standing,standing,1,YELLOW
103,0.9122,standing,standing,1,GREEN
103,0.9407,standing,standing,1,GREEN
103,0.905,standing,standing,1,GREEN
103,0.8197,standing,standing,1,GREEN
103,0.7732,standing,standing,1,GREEN
103,0.7772,standing,standing,1,GREEN
103,0.6254,standing,standing,1,YELLOW
103,0.6297,standing,standing,1,YELLOW
103,0.7129,standing,standing,1,YELLOW
103,0.811,standing,standing,1,GREEN
103,0.8177,standing,standing,1,GREEN
103,0.7589,standing,standing,1,GREEN
103,0.8556,standing,standing,1,GREEN
103,0.8185,standing,standing,1,GREEN
103,0.7611,standing,standing,1,GREEN
103,0.7287,standing,standing,1,YELLOW
103,0.6337,standing,standing,1,YELLOW
103,0.6684,standing,standing,1,YELLOW
103,0.8194,standing,standing,1,GREEN
103,0.8418,standing,standing,1,GREEN
103,0.6678,standing,standing,1,YELLOW
103,0.5057,standing,standing,1,YELLOW
103,0.4804,sitting,standing,0,YELLOW
103,0.4938,standing,standing,1,YELLOW
103,0.7364,standing,standing,1,YELLOW
103,0.804,standing,standing,1,GREEN
103,0.7295,standing,standing,1,YELLOW
103,0.7769,standing,standing,1,GREEN
103,0.8009,standing,standing,1,GREEN
103,0.7569,standing,standing,1,GREEN
103,0.7904,standing,standing,1,GREEN
103,0.6506,standing,standing,1,YELLOW
103,0.7606,standing,standing,1,GREEN
103,0.7459,standing,standing,1,YELLOW
103,0.7142,standing,standing,1,YELLOW
103,0.6399,standing,standing,1,YELLOW
103,0.6525,standing,standing,1,YELLOW
103,0.5463,standing,standing,1,YELLOW
103,0.7004,standing,standing,1,YELLOW
103,0.6932,standing,standing,1,YELLOW
103,0.6741,standing,standing,1,YELLOW
103,0.7906,standing,standing,1,GREEN
103,0.8227,standing,standing,1,GREEN
103,0.8356,standing,standing,1,GREEN
103,0.7675,standing,standing,1,GREEN
103,0.5799,standing,standing,1,YELLOW
103,0.4464,sitting,standing,0,RED
103,0.4573,sitting,standing,0,YELLOW
103,0.5279,sitting,standing,0,YELLOW
103,0.5047,sitting,standing,0,YELLOW
103,0.4974,sitting,standing,0,YELLOW
103,0.4568,sitting,standing,0,YELLOW
103,0.544,sitting,standing,0,YELLOW
103,0.6838,sitting,standing,0,YELLOW
103,0.6983,sitting,standing,0,YELLOW
103,0.7193,sitting,standing,0,YELLOW
103,0.8014,sitting,standing,0,GREEN
103,0.7752,sitting,standing,0,GREEN
103,0.7057,sitting,standing,0,YELLOW
103,0.7696,sitting,standing,0,GREEN
103,0.7749,sitting,standing,0,GREEN
103,0.7789,sitting,standing,0,GREEN
103,0.8049,sitting,standing,0,GREEN
103,0.6899,sitting,standing,0,YELLOW
103,0.6939,sitting,standing,0,YELLOW
103,0.4491,sitting,standing,0,RED
103,0.8368,standing,standing,1,GREEN
103,0.8406,standing,standing,1,GREEN
103,0.7273,standing,standing,1,YELLOW
103,0.4581,standing,standing,1,YELLOW
103,0.4233,standing,standing,1,RED
103,0.456,standing,standing,1,YELLOW
103,0.4807,sitting,standing,0,YELLOW
103,0.4021,sitting,standing,0,RED
103,0.3686,sitting,standing,0,RED
103,0.4671,standing,standing,1,YELLOW
103,0.5569,standing,standing,1,YELLOW
103,0.4597,standing,standing,1,YELLOW
103,0.5281,sitting,standing,0,YELLOW
103,0.4284,sitting,standing,0,RED
103,0.5715,sitting,standing,0,YELLOW
103,0.5853,sitting,standing,0,YELLOW
103,0.5772,sitting,standing,0,YELLOW
103,0.5571,sitting,standing,0,YELLOW
103,0.5822,sitting,standing,0,YELLOW
103,0.619,sitting,standing,0,YELLOW
103,0.571,sitting,standing,0,YELLOW
103,0.6453,sitting,standing,0,YELLOW
103,0.6806,sitting,standing,0,YELLOW
103,0.6798,sitting,standing,0,YELLOW
103,0.617,sitting,standing,0,YELLOW
103,0.6873,sitting,standing,0,YELLOW
103,0.6868,sitting,standing,0,YELLOW
103,0.6556,sitting,standing,0,YELLOW
103,0.6076,sitting,standing,0,YELLOW
103,0.4232,standing,standing,1,RED
103,0.4522,sitting,standing,0,YELLOW
103,0.5905,sitting,standing,0,YELLOW
103,0.501,sitting,standing,0,YELLOW
103,0.5297,sitting,standing,0,YELLOW
103,0.4714,sitting,standing,0,YELLOW
103,0.3166,standing,standing,1,RED
103,0.5081,sitting,standing,0,YELLOW
103,0.6982,sitting,standing,0,YELLOW
103,0.6907,sitting,standing,0,YELLOW
103,0.5789,sitting,standing,0,YELLOW
103,0.6968,sitting,standing,0,YELLOW
103,0.5351,sitting,standing,0,YELLOW
103,0.4726,standing,standing,1,YELLOW
103,0.5217,standing,standing,1,YELLOW
103,0.487,standing,standing,1,YELLOW
103,0.5536,sitting,standing,0,YELLOW
103,0.5528,sitting,standing,0,YELLOW
103,0.5093,sitting,standing,0,YELLOW
103,0.4997,sitting,standing,0,YELLOW
103,0.4193,standing,standing,1,RED
103,0.718,standing,standing,1,YELLOW
103,0.9215,standing,standing,1,GREEN
103,0.844,standing,standing,1,GREEN
103,0.8961,standing,standing,1,GREEN
103,0.9167,standing,standing,1,GREEN
103,0.9185,standing,standing,1,GREEN
103,0.9274,standing,standing,1,GREEN
103,0.9049,standing,standing,1,GREEN
103,0.8603,standing,standing,1,GREEN
103,0.9214,standing,standing,1,GREEN
103,0.9089,standing,standing,1,GREEN
103,0.8202,standing,standing,1,GREEN
103,0.772,standing,standing,1,GREEN
103,0.8938,standing,standing,1,GREEN
103,0.7381,standing,standing,1,YELLOW
103,0.7919,standing,standing,1,GREEN
103,0.7306,standing,standing,1,YELLOW
103,0.9014,standing,standing,1,GREEN
103,0.8937,standing,standing,1,GREEN
103,0.7253,standing,standing,1,YELLOW
103,0.7954,standing,standing,1,GREEN
103,0.8058,standing,standing,1,GREEN
103,0.7471,standing,standing,1,YELLOW
103,0.9126,standing,standing,1,GREEN
103,0.9024,standing,standing,1,GREEN
103,0.8926,standing,standing,1,GREEN
103,0.8714,standing,standing,1,GREEN
103,0.7696,standing,standing,1,GREEN
103,0.8775,standing,standing,1,GREEN
103,0.9009,standing,standing,1,GREEN
103,0.8827,standing,standing,1,GREEN
103,0.9159,standing,standing,1,GREEN
103,0.8829,standing,standing,1,GREEN
103,0.8865,standing,standing,1,GREEN
103,0.9509,standing,standing,1,GREEN
103,0.9063,standing,standing,1,GREEN
103,0.8585,standing,standing,1,GREEN
103,0.8988,standing,standing,1,GREEN
103,0.7799,standing,standing,1,GREEN
103,0.5649,standing,standing,1,YELLOW
103,0.3789,sitting,standing,0,RED
103,0.4287,sitting,standing,0,RED
103,0.4445,sitting,standing,0,RED
103,0.4306,sitting,standing,0,RED
103,0.3858,standing,standing,1,RED
103,0.3366,sitting,standing,0,RED
103,0.4159,standing,standing,1,RED
103,0.3422,sitting,standing,0,RED
103,0.3518,standing,standing,1,RED
103,0.3782,standing,standing,1,RED
103,0.5245,standing,standing,1,YELLOW
103,0.5531,standing,standing,1,YELLOW
103,0.7754,standing,standing,1,GREEN
103,0.9132,standing,standing,1,GREEN
103,0.9348,standing,standing,1,GREEN
103,0.8993,standing,standing,1,GREEN
103,0.9408,standing,standing,1,GREEN
103,0.9756,standing,standing,1,GREEN
103,0.9499,standing,standing,1,GREEN
103,0.9738,standing,standing,1,GREEN
103,0.9105,standing,standing,1,GREEN
103,0.9077,standing,standing,1,GREEN
103,0.9661,standing,standing,1,GREEN
103,0.9335,standing,standing,1,GREEN
103,0.9655,standing,standing,1,GREEN
103,0.973,standing,standing,1,GREEN
103,0.9745,standing,standing,1,GREEN
103,0.9668,standing,standing,1,GREEN
103,0.9716,standing,standing,1,GREEN
103,0.971,standing,standing,1,GREEN
103,0.9688,standing,standing,1,GREEN
103,0.9707,standing,standing,1,GREEN
103,0.9292,standing,standing,1,GREEN
103,0.9596,standing,standing,1,GREEN
103,0.9497,standing,standing,1,GREEN
103,0.9675,standing,standing,1,GREEN
103,0.9781,standing,standing,1,GREEN
103,0.9739,standing,standing,1,GREEN
103,0.8874,standing,standing,1,GREEN
103,0.9599,standing,standing,1,GREEN
103,0.9778,standing,standing,1,GREEN
103,0.961,standing,standing,1,GREEN
103,0.9546,standing,standing,1,GREEN
103,0.9711,standing,standing,1,GREEN
103,0.9726,standing,standing,1,GREEN
103,0.9511,standing,standing,1,GREEN
103,0.9829,standing,standing,1,GREEN
103,0.9427,standing,standing,1,GREEN
103,0.9102,standing,standing,1,GREEN
103,0.9424,standing,standing,1,GREEN
103,0.9685,standing,standing,1,GREEN
103,0.9403,standing,standing,1,GREEN
103,0.9076,standing,standing,1,GREEN
103,0.9057,standing,standing,1,GREEN
103,0.9115,standing,standing,1,GREEN
103,0.9438,standing,standing,1,GREEN
103,0.9668,standing,standing,1,GREEN
103,0.9388,standing,standing,1,GREEN
103,0.9773,standing,standing,1,GREEN
103,0.9439,standing,standing,1,GREEN
103,0.9698,standing,standing,1,GREEN
103,0.9754,standing,standing,1,GREEN
103,0.9722,standing,standing,1,GREEN
103,0.9706,standing,standing,1,GREEN
103,0.9385,standing,standing,1,GREEN
103,0.9475,standing,standing,1,GREEN
103,0.9512,standing,standing,1,GREEN
103,0.9757,standing,standing,1,GREEN
103,0.9744,standing,standing,1,GREEN
103,0.9744,standing,standing,1,GREEN
103,0.951,standing,standing,1,GREEN
103,0.9451,standing,standing,1,GREEN
103,0.981,standing,standing,1,GREEN
103,0.9894,standing,standing,1,GREEN
103,0.9855,standing,standing,1,GREEN
103,0.9726,standing,standing,1,GREEN
103,0.9743,standing,standing,1,GREEN
103,0.9753,standing,standing,1,GREEN
103,0.8706,standing,standing,1,GREEN
103,0.8918,standing,standing,1,GREEN
103,0.9601,standing,standing,1,GREEN
103,0.9736,standing,standing,1,GREEN
103,0.9749,standing,standing,1,GREEN
103,0.9364,standing,standing,1,GREEN
103,0.9471,standing,standing,1,GREEN
103,0.9758,standing,standing,1,GREEN
103,0.98,standing,standing,1,GREEN
103,0.9111,standing,standing,1,GREEN
103,0.9381,standing,standing,1,GREEN
103,0.906,standing,standing,1,GREEN
103,0.9445,standing,standing,1,GREEN
103,0.8808,standing,standing,1,GREEN
103,0.8422,standing,standing,1,GREEN
103,0.7803,standing,standing,1,GREEN
103,0.9358,standing,standing,1,GREEN
103,0.9825,standing,standing,1,GREEN
103,0.9749,standing,standing,1,GREEN
103,0.9742,standing,standing,1,GREEN
103,0.9767,standing,standing,1,GREEN
103,0.972,standing,standing,1,GREEN
103,0.9658,standing,standing,1,GREEN
103,0.9581,standing,standing,1,GREEN
103,0.9333,standing,standing,1,GREEN
103,0.9694,standing,standing,1,GREEN
103,0.8892,standing,standing,1,GREEN
103,0.8765,standing,standing,1,GREEN
103,0.8027,standing,standing,1,GREEN
103,0.8413,standing,standing,1,GREEN
103,0.8792,standing,standing,1,GREEN
103,0.9815,standing,standing,1,GREEN
103,0.9458,standing,standing,1,GREEN
103,0.9413,standing,standing,1,GREEN
103,0.9493,standing,standing,1,GREEN
103,0.8503,standing,standing,1,GREEN
103,0.966,standing,standing,1,GREEN
103,0.9692,standing,standing,1,GREEN
103,0.9399,standing,standing,1,GREEN
103,0.9756,standing,standing,1,GREEN
103,0.934,standing,standing,1,GREEN
103,0.9441,standing,standing,1,GREEN
103,0.9204,standing,standing,1,GREEN
103,0.869,standing,standing,1,GREEN
103,0.8137,standing,standing,1,GREEN
103,0.8212,standing,standing,1,GREEN
103,0.9223,standing,standing,1,GREEN
103,0.9779,standing,standing,1,GREEN
103,0.9765,standing,standing,1,GREEN
103,0.9468,standing,standing,1,GREEN
103,0.8999,standing,standing,1,GREEN
103,0.9098,standing,standing,1,GREEN
103,0.925,standing,standing,1,GREEN
103,0.9107,standing,standing,1,GREEN
103,0.9161,standing,standing,1,GREEN
103,0.9086,standing,standing,1,GREEN
103,0.8862,standing,standing,1,GREEN
103,0.8791,standing,standing,1,GREEN
103,0.9042,standing,standing,1,GREEN
103,0.9376,standing,standing,1,GREEN
103,0.9749,standing,standing,1,GREEN
103,0.9594,standing,standing,1,GREEN
103,0.9775,standing,standing,1,GREEN
103,0.9717,standing,standing,1,GREEN
103,0.9802,standing,standing,1,GREEN
103,0.9866,standing,standing,1,GREEN
103,0.9487,standing,standing,1,GREEN
103,0.937,standing,standing,1,GREEN
103,0.97,standing,standing,1,GREEN
103,0.9449,standing,standing,1,GREEN
103,0.9068,standing,standing,1,GREEN
103,0.9583,standing,standing,1,GREEN
103,0.9003,standing,standing,1,GREEN
