true_activity,pred_activity,confidence,is_correct,traffic_light,routed
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,0.963,1,GREEN,0
stairs_up,stairs_up,0.865,1,GREEN,0
stairs_up,stairs_up,0.692,1,YELLOW,0
stairs_up,stairs_up,0.693,1,YELLOW,0
stairs_up,stairs_up,0.676,1,YELLOW,0
stairs_up,stairs_up,0.685,1,YELLOW,0
stairs_up,stairs_up,0.694,1,YELLOW,0
stairs_up,stairs_up,0.686,1,YELLOW,0
stairs_up,stairs_up,0.666,1,YELLOW,0
stairs_up,stairs_up,0.585,1,YELLOW,0
stairs_down,stairs_down,0.975,1,GREEN,0
stairs_down,stairs_down,0.99,1,GREEN,0
stairs_down,stairs_down,0.966,1,GREEN,0
stairs_down,stairs_down,0.965,1,GREEN,0
stairs_down,stairs_down,0.974,1,GREEN,0
stairs_down,stairs_down,0.962,1,GREEN,0
stairs_down,stairs_down,0.952,1,GREEN,0
stairs_down,stairs_down,0.881,1,GREEN,0
stairs_down,stairs_down,0.922,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,0.993,1,GREEN,0
stairs_down,stairs_down,0.97,1,GREEN,0
stairs_down,stairs_down,0.965,1,GREEN,0
stairs_down,stairs_down,0.968,1,GREEN,0
stairs_down,stairs_down,0.883,1,GREEN,0
stairs_down,stairs_down,0.813,1,GREEN,0
stairs_up,stairs_down,0.52,0,YELLOW,0
stairs_up,stairs_down,0.528,0,YELLOW,0
stairs_up,stairs_up,0.744,1,YELLOW,0
stairs_up,stairs_up,0.744,1,YELLOW,0
stairs_up,stairs_up,0.973,1,GREEN,0
stairs_up,stairs_up,0.976,1,GREEN,0
stairs_up,stairs_up,0.98,1,GREEN,0
stairs_up,stairs_up,0.975,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,1.0,1,GREEN,0
stairs_up,stairs_up,0.99,1,GREEN,0
stairs_up,stairs_up,0.99,1,GREEN,0
stairs_up,stairs_up,0.991,1,GREEN,0
stairs_up,stairs_up,0.989,1,GREEN,0
stairs_up,stairs_up,0.988,1,GREEN,0
stairs_up,stairs_up,0.959,1,GREEN,0
stairs_down,stairs_up,0.799,0,GREEN,0
stairs_down,stairs_down,0.819,1,GREEN,0
stairs_down,stairs_down,0.757,1,GREEN,0
stairs_down,stairs_down,0.906,1,GREEN,0
stairs_down,stairs_down,0.93,1,GREEN,0
stairs_down,stairs_down,0.951,1,GREEN,0
stairs_down,stairs_down,0.965,1,GREEN,0
stairs_down,stairs_down,0.962,1,GREEN,0
stairs_down,stairs_down,0.923,1,GREEN,0
stairs_down,stairs_down,0.939,1,GREEN,0
stairs_down,stairs_down,0.962,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,1.0,1,GREEN,0
stairs_down,stairs_down,0.922,1,GREEN,0
stairs_down,stairs_down,0.972,1,GREEN,0
stairs_down,stairs_down,0.971,1,GREEN,0
stairs_down,stairs_down,0.973,1,GREEN,0
stairs_down,stairs_down,0.869,1,GREEN,0
stairs_down,stairs_down,0.808,1,GREEN,0
walking,stairs_down,0.45,0,YELLOW,0
walking,walking,0.461,1,YELLOW,0
walking,walking,0.8,1,GREEN,0
walking,walking,0.877,1,GREEN,0
walking,walking,0.879,1,GREEN,0
walking,walking,0.892,1,GREEN,0
walking,walking,0.989,1,GREEN,0
walking,walking,0.986,1,GREEN,0
walking,walking,0.981,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
walking,walking,1.0,1,GREEN,0
