window_id,subject,confidence,predicted_activity,actual_activity,is_correct,traffic_light
101_573,101,0.597,lying,sitting,0,YELLOW
101_574,101,0.5836,lying,sitting,0,YELLOW
101_575,101,0.5866,lying,sitting,0,YELLOW
101_576,101,0.5623,lying,sitting,0,YELLOW
101_577,101,0.5923,lying,sitting,0,YELLOW
101_578,101,0.5933,lying,sitting,0,YELLOW
101_579,101,0.597,lying,sitting,0,YELLOW
101_580,101,0.5964,lying,sitting,0,YELLOW
101_581,101,0.5952,lying,sitting,0,YELLOW
101_582,101,0.5712,lying,sitting,0,YELLOW
101_583,101,0.5917,lying,sitting,0,YELLOW
101_584,101,0.5992,lying,sitting,0,YELLOW
101_585,101,0.5916,lying,sitting,0,YELLOW
101_586,101,0.5894,lying,sitting,0,YELLOW
101_587,101,0.5905,lying,sitting,0,YELLOW
101_588,101,0.572,lying,sitting,0,YELLOW
101_589,101,0.5789,lying,sitting,0,YELLOW
101_590,101,0.5732,lying,sitting,0,YELLOW
101_591,101,0.5616,lying,sitting,0,YELLOW
101_592,101,0.5395,lying,sitting,0,YELLOW
101_593,101,0.5501,lying,sitting,0,YELLOW
101_594,101,0.5374,lying,sitting,0,YELLOW
101_595,101,0.5243,lying,sitting,0,YELLOW
101_596,101,0.5433,lying,sitting,0,YELLOW
101_597,101,0.566,lying,sitting,0,YELLOW
101_598,101,0.5594,lying,sitting,0,YELLOW
101_599,101,0.5244,lying,sitting,0,YELLOW
101_600,101,0.5686,lying,sitting,0,YELLOW
101_601,101,0.5643,lying,sitting,0,YELLOW
101_602,101,0.5634,lying,sitting,0,YELLOW
101_603,101,0.5721,lying,sitting,0,YELLOW
101_604,101,0.567,lying,sitting,0,YELLOW
101_605,101,0.5641,lying,sitting,0,YELLOW
101_606,101,0.5653,lying,sitting,0,YELLOW
101_607,101,0.5571,lying,sitting,0,YELLOW
101_608,101,0.5587,lying,sitting,0,YELLOW
101_609,101,0.5694,lying,sitting,0,YELLOW
101_610,101,0.5681,lying,sitting,0,YELLOW
101_611,101,0.565,lying,sitting,0,YELLOW
101_612,101,0.5724,lying,sitting,0,YELLOW
101_613,101,0.5728,lying,sitting,0,YELLOW
101_614,101,0.571,lying,sitting,0,YELLOW
101_615,101,0.5465,lying,sitting,0,YELLOW
101_616,101,0.5041,lying,sitting,0,YELLOW
101_617,101,0.4824,lying,sitting,0,YELLOW
101_618,101,0.5918,vacuuming,sitting,0,YELLOW
101_619,101,0.5834,vacuuming,sitting,0,YELLOW
101_620,101,0.7208,vacuuming,sitting,0,YELLOW
101_621,101,0.5315,vacuuming,sitting,0,YELLOW
101_622,101,0.4432,vacuuming,sitting,0,RED
101_623,101,0.6011,vacuuming,sitting,0,YELLOW
101_624,101,0.3712,vacuuming,sitting,0,RED
101_625,101,0.201,nordic_walk,sitting,0,RED
101_626,101,0.2556,standing,sitting,0,RED
101_627,101,0.3233,standing,sitting,0,RED
101_628,101,0.2838,lying,sitting,0,RED
101_629,101,0.2847,standing,sitting,0,RED
101_630,101,0.3394,lying,sitting,0,RED
101_631,101,0.3223,lying,sitting,0,RED
101_632,101,0.3197,lying,sitting,0,RED
101_633,101,0.3155,lying,sitting,0,RED
101_634,101,0.3058,lying,sitting,0,RED
101_635,101,0.3027,lying,sitting,0,RED
101_636,101,0.314,lying,sitting,0,RED
101_637,101,0.3328,lying,sitting,0,RED
101_638,101,0.3299,lying,sitting,0,RED
101_639,101,0.336,lying,sitting,0,RED
101_640,101,0.3056,lying,sitting,0,RED
101_641,101,0.3429,ironing,sitting,0,RED
101_642,101,0.3516,lying,sitting,0,RED
101_643,101,0.3566,lying,sitting,0,RED
101_644,101,0.362,lying,sitting,0,RED
101_645,101,0.3663,lying,sitting,0,RED
101_646,101,0.3828,lying,sitting,0,RED
101_647,101,0.3782,lying,sitting,0,RED
101_648,101,0.3672,lying,sitting,0,RED
101_649,101,0.3544,lying,sitting,0,RED
101_650,101,0.3593,lying,sitting,0,RED
101_651,101,0.3759,lying,sitting,0,RED
101_652,101,0.3689,lying,sitting,0,RED
101_653,101,0.3698,lying,sitting,0,RED
101_654,101,0.3642,lying,sitting,0,RED
101_655,101,0.3577,lying,sitting,0,RED
101_656,101,0.3658,lying,sitting,0,RED
101_657,101,0.3628,lying,sitting,0,RED
101_658,101,0.3674,lying,sitting,0,RED
101_659,101,0.3824,lying,sitting,0,RED
101_660,101,0.3617,lying,sitting,0,RED
101_661,101,0.3711,lying,sitting,0,RED
101_662,101,0.3653,lying,sitting,0,RED
101_663,101,0.3599,lying,sitting,0,RED
101_664,101,0.3748,lying,sitting,0,RED
101_665,101,0.4021,lying,sitting,0,RED
101_666,101,0.3723,lying,sitting,0,RED
101_667,101,0.3764,lying,sitting,0,RED
101_668,101,0.3784,lying,sitting,0,RED
101_669,101,0.3735,lying,sitting,0,RED
101_670,101,0.3759,lying,sitting,0,RED
101_671,101,0.3798,lying,sitting,0,RED
101_672,101,0.3704,lying,sitting,0,RED
101_673,101,0.3614,lying,sitting,0,RED
101_674,101,0.3694,lying,sitting,0,RED
101_675,101,0.3646,lying,sitting,0,RED
101_676,101,0.3589,lying,sitting,0,RED
101_677,101,0.3605,lying,sitting,0,RED
101_678,101,0.3655,lying,sitting,0,RED
101_679,101,0.3592,lying,sitting,0,RED
101_680,101,0.362,lying,sitting,0,RED
101_681,101,0.3471,lying,sitting,0,RED
101_682,101,0.3374,lying,sitting,0,RED
101_683,101,0.365,lying,sitting,0,RED
101_684,101,0.3401,ironing,sitting,0,RED
101_685,101,0.3436,ironing,sitting,0,RED
101_686,101,0.3567,lying,sitting,0,RED
101_687,101,0.3731,lying,sitting,0,RED
101_688,101,0.3367,lying,sitting,0,RED
101_689,101,0.3571,lying,sitting,0,RED
101_690,101,0.3528,lying,sitting,0,RED
101_691,101,0.3368,lying,sitting,0,RED
101_692,101,0.3495,lying,sitting,0,RED
101_693,101,0.3573,lying,sitting,0,RED
101_694,101,0.3516,lying,sitting,0,RED
101_695,101,0.3485,lying,sitting,0,RED
101_696,101,0.3618,lying,sitting,0,RED
101_697,101,0.3619,lying,sitting,0,RED
101_698,101,0.3672,lying,sitting,0,RED
101_699,101,0.3647,lying,sitting,0,RED
101_700,101,0.368,lying,sitting,0,RED
101_701,101,0.3525,lying,sitting,0,RED
101_702,101,0.3675,lying,sitting,0,RED
101_703,101,0.3668,lying,sitting,0,RED
101_704,101,0.3682,lying,sitting,0,RED
101_705,101,0.3708,lying,sitting,0,RED
101_706,101,0.3705,lying,sitting,0,RED
101_707,101,0.371,lying,sitting,0,RED
101_708,101,0.3647,lying,sitting,0,RED
101_709,101,0.3593,lying,sitting,0,RED
101_710,101,0.3511,lying,sitting,0,RED
101_711,101,0.3304,lying,sitting,0,RED
101_712,101,0.3173,ironing,sitting,0,RED
101_713,101,0.37,ironing,sitting,0,RED
101_714,101,0.3431,ironing,sitting,0,RED
101_715,101,0.346,ironing,sitting,0,RED
101_716,101,0.356,lying,sitting,0,RED
101_717,101,0.3869,lying,sitting,0,RED
101_718,101,0.3813,lying,sitting,0,RED
101_719,101,0.3873,lying,sitting,0,RED
101_720,101,0.4168,lying,sitting,0,RED
101_721,101,0.3795,lying,sitting,0,RED
101_722,101,0.3573,lying,sitting,0,RED
101_723,101,0.3862,lying,sitting,0,RED
101_724,101,0.4143,lying,sitting,0,RED
101_725,101,0.4128,lying,sitting,0,RED
101_726,101,0.4104,lying,sitting,0,RED
101_727,101,0.4299,lying,sitting,0,RED
101_728,101,0.4281,lying,sitting,0,RED
101_729,101,0.4337,lying,sitting,0,RED
101_730,101,0.4291,lying,sitting,0,RED
101_731,101,0.4259,lying,sitting,0,RED
101_732,101,0.4232,lying,sitting,0,RED
101_733,101,0.4326,lying,sitting,0,RED
101_734,101,0.4345,lying,sitting,0,RED
101_735,101,0.4197,lying,sitting,0,RED
101_736,101,0.4239,lying,sitting,0,RED
101_737,101,0.3875,lying,sitting,0,RED
101_738,101,0.32,lying,sitting,0,RED
101_739,101,0.1904,ironing,sitting,0,RED
101_740,101,0.3417,ironing,sitting,0,RED
101_741,101,0.3789,ironing,sitting,0,RED
101_742,101,0.3749,ironing,sitting,0,RED
101_743,101,0.2091,standing,sitting,0,RED
101_744,101,0.28,stairs_down,sitting,0,RED
101_745,101,0.2125,sitting,sitting,1,RED
101_746,101,0.2837,stairs_down,sitting,0,RED
101_747,101,0.2778,stairs_down,sitting,0,RED
101_748,101,0.2466,sitting,sitting,1,RED
101_749,101,0.252,standing,sitting,0,RED
101_750,101,0.2524,standing,sitting,0,RED
101_751,101,0.2645,standing,sitting,0,RED
101_752,101,0.2399,standing,sitting,0,RED
101_753,101,0.2516,sitting,sitting,1,RED
101_754,101,0.2491,sitting,sitting,1,RED
101_755,101,0.2482,sitting,sitting,1,RED
101_756,101,0.2088,standing,sitting,0,RED
101_757,101,0.2106,standing,sitting,0,RED
101_758,101,0.2185,stairs_down,sitting,0,RED
101_759,101,0.2502,sitting,sitting,1,RED
101_760,101,0.2535,sitting,sitting,1,RED
101_761,101,0.2651,standing,sitting,0,RED
101_762,101,0.2467,sitting,sitting,1,RED
101_763,101,0.2455,sitting,sitting,1,RED
101_764,101,0.2589,standing,sitting,0,RED
101_765,101,0.2225,standing,sitting,0,RED
101_766,101,0.2327,standing,sitting,0,RED
101_767,101,0.2942,standing,sitting,0,RED
101_768,101,0.2896,standing,sitting,0,RED
101_769,101,0.2307,standing,sitting,0,RED
101_770,101,0.2509,sitting,sitting,1,RED
101_771,101,0.2572,stairs_down,sitting,0,RED
101_772,101,0.2159,sitting,sitting,1,RED
101_773,101,0.2443,sitting,sitting,1,RED
101_774,101,0.2264,standing,sitting,0,RED
101_775,101,0.3135,standing,sitting,0,RED
101_776,101,0.2461,sitting,sitting,1,RED
101_777,101,0.2472,sitting,sitting,1,RED
101_778,101,0.2465,sitting,sitting,1,RED
101_779,101,0.2345,standing,sitting,0,RED
101_780,101,0.2473,sitting,sitting,1,RED
101_781,101,0.2476,sitting,sitting,1,RED
101_782,101,0.2495,sitting,sitting,1,RED
101_783,101,0.2496,sitting,sitting,1,RED
101_784,101,0.2436,standing,sitting,0,RED
101_785,101,0.2559,standing,sitting,0,RED
101_786,101,0.2457,sitting,sitting,1,RED
101_787,101,0.2481,sitting,sitting,1,RED
101_788,101,0.2364,standing,sitting,0,RED
101_789,101,0.2459,sitting,sitting,1,RED
101_790,101,0.2686,standing,sitting,0,RED
101_791,101,0.3051,standing,sitting,0,RED
101_792,101,0.2247,standing,sitting,0,RED
101_793,101,0.2555,standing,sitting,0,RED
101_794,101,0.2502,sitting,sitting,1,RED
101_795,101,0.2497,sitting,sitting,1,RED
101_796,101,0.2473,sitting,sitting,1,RED
101_797,101,0.241,standing,sitting,0,RED
101_798,101,0.2497,sitting,sitting,1,RED
101_799,101,0.2481,sitting,sitting,1,RED
101_800,101,0.2354,standing,sitting,0,RED
101_801,101,0.2873,standing,sitting,0,RED
101_802,101,0.2507,sitting,sitting,1,RED
101_803,101,0.2444,sitting,sitting,1,RED
101_804,101,0.2643,standing,sitting,0,RED
101_805,101,0.3497,standing,sitting,0,RED
101_806,101,0.3022,standing,sitting,0,RED
101_807,101,0.2624,standing,sitting,0,RED
101_808,101,0.2267,standing,sitting,0,RED
101_809,101,0.2681,standing,sitting,0,RED
101_810,101,0.2288,standing,sitting,0,RED
101_811,101,0.2654,standing,sitting,0,RED
101_812,101,0.2269,standing,sitting,0,RED
101_813,101,0.2408,standing,sitting,0,RED
101_814,101,0.262,standing,sitting,0,RED
101_815,101,0.2192,sitting,sitting,1,RED
101_816,101,0.2219,standing,sitting,0,RED
101_817,101,0.2907,standing,sitting,0,RED
101_818,101,0.2151,standing,sitting,0,RED
101_819,101,0.2488,sitting,sitting,1,RED
101_820,101,0.2458,standing,sitting,0,RED
101_821,101,0.248,sitting,sitting,1,RED
101_822,101,0.2336,standing,sitting,0,RED
101_823,101,0.2537,standing,sitting,0,RED
101_824,101,0.2284,standing,sitting,0,RED
101_825,101,0.2168,standing,sitting,0,RED
101_826,101,0.2466,standing,sitting,0,RED
101_827,101,0.2371,standing,sitting,0,RED
101_828,101,0.2475,sitting,sitting,1,RED
101_829,101,0.2461,sitting,sitting,1,RED
101_830,101,0.2627,standing,sitting,0,RED
101_831,101,0.228,standing,sitting,0,RED
101_832,101,0.2679,standing,sitting,0,RED
101_833,101,0.233,standing,sitting,0,RED
101_834,101,0.2651,standing,sitting,0,RED
101_835,101,0.215,standing,sitting,0,RED
101_836,101,0.2702,stairs_down,sitting,0,RED
101_837,101,0.2409,stairs_down,sitting,0,RED
101_838,101,0.334,ironing,sitting,0,RED
101_839,101,0.3587,ironing,sitting,0,RED
101_840,101,0.2319,stairs_down,sitting,0,RED
101_841,101,0.2239,stairs_down,sitting,0,RED
101_842,101,0.1973,stairs_down,sitting,0,RED
101_843,101,0.2061,stairs_down,sitting,0,RED
101_844,101,0.2305,stairs_down,sitting,0,RED
101_845,101,0.3021,ironing,sitting,0,RED
101_846,101,0.3564,ironing,sitting,0,RED
101_847,101,0.4259,ironing,sitting,0,RED
101_848,101,0.5152,ironing,sitting,0,YELLOW
101_849,101,0.3799,ironing,sitting,0,RED
101_850,101,0.3383,nordic_walk,sitting,0,RED
101_851,101,0.3302,nordic_walk,sitting,0,RED
101_852,101,0.256,nordic_walk,sitting,0,RED
101_853,101,0.2204,nordic_walk,sitting,0,RED
101_854,101,0.2172,nordic_walk,sitting,0,RED
101_855,101,0.2443,sitting,sitting,1,RED
101_856,101,0.2174,nordic_walk,sitting,0,RED
101_857,101,0.2259,stairs_down,sitting,0,RED
101_858,101,0.264,stairs_down,sitting,0,RED
101_859,101,0.1934,vacuuming,sitting,0,RED
101_860,101,0.3714,vacuuming,sitting,0,RED
101_861,101,0.4105,vacuuming,sitting,0,RED
101_862,101,0.6015,vacuuming,sitting,0,YELLOW
101_863,101,0.577,vacuuming,sitting,0,YELLOW
101_864,101,0.4965,vacuuming,sitting,0,YELLOW
101_865,101,0.4232,ironing,sitting,0,RED
101_866,101,0.5124,ironing,sitting,0,YELLOW
101_867,101,0.4624,ironing,sitting,0,YELLOW
101_868,101,0.31,nordic_walk,sitting,0,RED
101_869,101,0.2702,nordic_walk,sitting,0,RED
101_870,101,0.227,nordic_walk,sitting,0,RED
101_871,101,0.2562,stairs_down,sitting,0,RED
101_872,101,0.2712,stairs_down,sitting,0,RED
101_873,101,0.2684,nordic_walk,sitting,0,RED
101_874,101,0.2392,nordic_walk,sitting,0,RED
101_875,101,0.2482,nordic_walk,sitting,0,RED
101_876,101,0.2429,nordic_walk,sitting,0,RED
101_877,101,0.2215,nordic_walk,sitting,0,RED
101_878,101,0.2862,nordic_walk,sitting,0,RED
101_879,101,0.2354,nordic_walk,sitting,0,RED
101_880,101,0.2427,sitting,sitting,1,RED
101_881,101,0.2445,nordic_walk,sitting,0,RED
101_882,101,0.2375,nordic_walk,sitting,0,RED
101_883,101,0.2286,nordic_walk,sitting,0,RED
101_884,101,0.2889,nordic_walk,sitting,0,RED
101_885,101,0.365,nordic_walk,sitting,0,RED
101_886,101,0.2439,nordic_walk,sitting,0,RED
101_887,101,0.3038,nordic_walk,sitting,0,RED
101_888,101,0.245,nordic_walk,sitting,0,RED
101_889,101,0.2676,nordic_walk,sitting,0,RED
101_890,101,0.2323,nordic_walk,sitting,0,RED
101_891,101,0.2365,nordic_walk,sitting,0,RED
101_892,101,0.2434,nordic_walk,sitting,0,RED
101_893,101,0.2179,nordic_walk,sitting,0,RED
101_894,101,0.29,nordic_walk,sitting,0,RED
101_895,101,0.3486,ironing,sitting,0,RED
101_896,101,0.3715,ironing,sitting,0,RED
101_897,101,0.2189,ironing,sitting,0,RED
101_898,101,0.1909,vacuuming,sitting,0,RED
101_899,101,0.2097,vacuuming,sitting,0,RED
101_900,101,0.2373,vacuuming,sitting,0,RED
101_901,101,0.3189,stairs_down,sitting,0,RED
101_902,101,0.2568,vacuuming,sitting,0,RED
101_903,101,0.2814,vacuuming,sitting,0,RED
101_904,101,0.2816,stairs_down,sitting,0,RED
101_905,101,0.2465,vacuuming,sitting,0,RED
101_906,101,0.2786,stairs_down,sitting,0,RED
101_907,101,0.272,vacuuming,sitting,0,RED
101_908,101,0.2828,stairs_down,sitting,0,RED
101_909,101,0.27,vacuuming,sitting,0,RED
101_910,101,0.3051,vacuuming,sitting,0,RED
101_911,101,0.3402,vacuuming,sitting,0,RED
101_912,101,0.2476,vacuuming,sitting,0,RED
101_913,101,0.3147,stairs_down,sitting,0,RED
101_914,101,0.315,stairs_down,sitting,0,RED
101_915,101,0.2782,vacuuming,sitting,0,RED
101_916,101,0.2819,vacuuming,sitting,0,RED
101_917,101,0.2521,vacuuming,sitting,0,RED
101_918,101,0.3321,stairs_down,sitting,0,RED
101_919,101,0.2964,vacuuming,sitting,0,RED
101_920,101,0.2954,vacuuming,sitting,0,RED
101_921,101,0.2967,vacuuming,sitting,0,RED
101_922,101,0.2681,vacuuming,sitting,0,RED
101_923,101,0.2959,vacuuming,sitting,0,RED
101_924,101,0.2995,stairs_down,sitting,0,RED
101_925,101,0.27,vacuuming,sitting,0,RED
101_926,101,0.292,vacuuming,sitting,0,RED
101_927,101,0.2609,vacuuming,sitting,0,RED
101_928,101,0.2593,stairs_down,sitting,0,RED
101_929,101,0.2754,vacuuming,sitting,0,RED
101_930,101,0.2915,vacuuming,sitting,0,RED
101_931,101,0.2717,vacuuming,sitting,0,RED
101_932,101,0.3143,vacuuming,sitting,0,RED
101_933,101,0.2694,vacuuming,sitting,0,RED
101_934,101,0.3004,vacuuming,sitting,0,RED
101_935,101,0.2813,vacuuming,sitting,0,RED
101_936,101,0.2999,vacuuming,sitting,0,RED
101_937,101,0.2802,vacuuming,sitting,0,RED
101_938,101,0.306,vacuuming,sitting,0,RED
101_939,101,0.3439,vacuuming,sitting,0,RED
101_940,101,0.3061,vacuuming,sitting,0,RED
101_941,101,0.3024,vacuuming,sitting,0,RED
101_942,101,0.2608,vacuuming,sitting,0,RED
101_943,101,0.2849,vacuuming,sitting,0,RED
101_944,101,0.3002,stairs_down,sitting,0,RED
101_945,101,0.3141,vacuuming,sitting,0,RED
101_946,101,0.3141,stairs_down,sitting,0,RED
101_947,101,0.3061,stairs_down,sitting,0,RED
101_948,101,0.2778,vacuuming,sitting,0,RED
101_949,101,0.3089,stairs_down,sitting,0,RED
101_950,101,0.2885,vacuuming,sitting,0,RED
101_951,101,0.2966,vacuuming,sitting,0,RED
101_952,101,0.2929,vacuuming,sitting,0,RED
101_953,101,0.312,vacuuming,sitting,0,RED
101_954,101,0.2714,vacuuming,sitting,0,RED
101_955,101,0.3181,vacuuming,sitting,0,RED
101_956,101,0.3108,stairs_down,sitting,0,RED
101_957,101,0.3005,vacuuming,sitting,0,RED
101_958,101,0.3394,vacuuming,sitting,0,RED
101_959,101,0.3197,vacuuming,sitting,0,RED
101_960,101,0.2947,vacuuming,sitting,0,RED
101_961,101,0.2878,vacuuming,sitting,0,RED
101_962,101,0.2461,vacuuming,sitting,0,RED
101_963,101,0.2631,vacuuming,sitting,0,RED
101_964,101,0.3067,vacuuming,sitting,0,RED
101_965,101,0.2726,vacuuming,sitting,0,RED
101_966,101,0.3143,vacuuming,sitting,0,RED
101_967,101,0.2985,vacuuming,sitting,0,RED
101_968,101,0.2914,vacuuming,sitting,0,RED
101_969,101,0.3072,vacuuming,sitting,0,RED
101_970,101,0.3191,vacuuming,sitting,0,RED
101_971,101,0.3015,stairs_down,sitting,0,RED
101_972,101,0.3002,vacuuming,sitting,0,RED
101_973,101,0.339,vacuuming,sitting,0,RED
101_974,101,0.3469,stairs_down,sitting,0,RED
101_975,101,0.3848,vacuuming,sitting,0,RED
101_976,101,0.3864,vacuuming,sitting,0,RED
101_977,101,0.328,vacuuming,sitting,0,RED
101_978,101,0.2641,vacuuming,sitting,0,RED
101_979,101,0.2454,stairs_down,sitting,0,RED
101_980,101,0.2711,stairs_down,sitting,0,RED
101_981,101,0.2012,stairs_down,sitting,0,RED
101_982,101,0.2293,stairs_down,sitting,0,RED
101_983,101,0.2027,vacuuming,sitting,0,RED
101_984,101,0.2029,vacuuming,sitting,0,RED
101_985,101,0.2541,vacuuming,sitting,0,RED
101_986,101,0.2927,stairs_down,sitting,0,RED
101_987,101,0.2964,stairs_down,sitting,0,RED
101_988,101,0.2621,stairs_down,sitting,0,RED
101_989,101,0.2026,stairs_down,sitting,0,RED
101_990,101,0.2288,stairs_down,sitting,0,RED
101_991,101,0.2268,stairs_down,sitting,0,RED
101_992,101,0.2051,stairs_down,sitting,0,RED
101_993,101,0.2657,stairs_down,sitting,0,RED
101_994,101,0.2973,stairs_down,sitting,0,RED
101_995,101,0.2671,stairs_down,sitting,0,RED
101_996,101,0.345,vacuuming,sitting,0,RED
101_997,101,0.4974,vacuuming,sitting,0,YELLOW
101_998,101,0.4954,vacuuming,sitting,0,YELLOW
101_999,101,0.6043,vacuuming,sitting,0,YELLOW
101_1000,101,0.5859,vacuuming,sitting,0,YELLOW
101_1001,101,0.4228,vacuuming,sitting,0,RED
101_1002,101,0.4089,vacuuming,sitting,0,RED
101_1003,101,0.5301,ironing,sitting,0,YELLOW
101_1004,101,0.5217,ironing,sitting,0,YELLOW
101_1005,101,0.45,ironing,sitting,0,YELLOW
101_1006,101,0.5482,ironing,sitting,0,YELLOW
101_1007,101,0.436,ironing,sitting,0,RED
101_1008,101,0.34,ironing,sitting,0,RED
101_1009,101,0.2953,nordic_walk,sitting,0,RED
101_1010,101,0.3909,nordic_walk,standing,0,RED
101_1011,101,0.3942,nordic_walk,standing,0,RED
101_1012,101,0.3943,nordic_walk,standing,0,RED
101_1013,101,0.3146,nordic_walk,standing,0,RED
101_1014,101,0.3122,ironing,standing,0,RED
101_1015,101,0.3909,nordic_walk,standing,0,RED
101_1016,101,0.4,nordic_walk,standing,0,RED
101_1017,101,0.3411,nordic_walk,standing,0,RED
101_1018,101,0.3342,nordic_walk,standing,0,RED
101_1019,101,0.3261,nordic_walk,standing,0,RED
101_1020,101,0.3293,nordic_walk,standing,0,RED
101_1021,101,0.2207,nordic_walk,standing,0,RED
101_1022,101,0.2842,nordic_walk,standing,0,RED
101_1023,101,0.3228,nordic_walk,standing,0,RED
101_1024,101,0.2773,nordic_walk,standing,0,RED
101_1025,101,0.3392,nordic_walk,standing,0,RED
101_1026,101,0.3411,nordic_walk,standing,0,RED
101_1027,101,0.2606,nordic_walk,standing,0,RED
101_1028,101,0.2703,vacuuming,standing,0,RED
101_1029,101,0.4075,nordic_walk,standing,0,RED
101_1030,101,0.2984,nordic_walk,standing,0,RED
101_1031,101,0.3962,nordic_walk,standing,0,RED
101_1032,101,0.43,ironing,standing,0,RED
101_1033,101,0.3959,ironing,standing,0,RED
101_1034,101,0.4604,ironing,standing,0,YELLOW
101_1035,101,0.3945,ironing,standing,0,RED
101_1036,101,0.315,ironing,standing,0,RED
101_1037,101,0.2731,vacuuming,standing,0,RED
101_1038,101,0.406,ironing,standing,0,RED
101_1039,101,0.4277,ironing,standing,0,RED
101_1040,101,0.5259,ironing,standing,0,YELLOW
101_1041,101,0.6143,ironing,standing,0,YELLOW
101_1042,101,0.4338,ironing,standing,0,RED
101_1043,101,0.4573,ironing,standing,0,YELLOW
101_1044,101,0.4099,ironing,standing,0,RED
101_1045,101,0.3515,vacuuming,standing,0,RED
101_1046,101,0.3118,vacuuming,standing,0,RED
101_1047,101,0.2553,stairs_down,standing,0,RED
101_1048,101,0.2423,vacuuming,standing,0,RED
101_1049,101,0.2802,vacuuming,standing,0,RED
101_1050,101,0.2583,vacuuming,standing,0,RED
101_1051,101,0.2841,vacuuming,standing,0,RED
101_1052,101,0.243,vacuuming,standing,0,RED
101_1053,101,0.2706,vacuuming,standing,0,RED
101_1054,101,0.2094,vacuuming,standing,0,RED
101_1055,101,0.264,stairs_down,standing,0,RED
101_1056,101,0.2933,stairs_down,standing,0,RED
101_1057,101,0.265,stairs_down,standing,0,RED
101_1058,101,0.2974,stairs_down,standing,0,RED
101_1059,101,0.2928,stairs_down,standing,0,RED
101_1060,101,0.2267,stairs_down,standing,0,RED
101_1061,101,0.2238,vacuuming,standing,0,RED
101_1062,101,0.2678,stairs_down,standing,0,RED
101_1063,101,0.2705,stairs_down,standing,0,RED
101_1064,101,0.2465,stairs_down,standing,0,RED
101_1065,101,0.2495,stairs_down,standing,0,RED
101_1066,101,0.2627,stairs_down,standing,0,RED
101_1067,101,0.2674,vacuuming,standing,0,RED
101_1068,101,0.3877,vacuuming,standing,0,RED
101_1069,101,0.3113,vacuuming,standing,0,RED
101_1070,101,0.2808,ironing,standing,0,RED
101_1071,101,0.3913,ironing,standing,0,RED
101_1072,101,0.2722,ironing,standing,0,RED
101_1073,101,0.2452,lying,standing,0,RED
101_1074,101,0.4056,lying,standing,0,RED
101_1075,101,0.4297,lying,standing,0,RED
101_1076,101,0.4923,lying,standing,0,YELLOW
101_1077,101,0.5424,lying,standing,0,YELLOW
101_1078,101,0.5095,lying,standing,0,YELLOW
101_1079,101,0.5401,lying,standing,0,YELLOW
101_1080,101,0.5461,lying,standing,0,YELLOW
101_1081,101,0.4831,lying,standing,0,YELLOW
101_1082,101,0.5495,lying,standing,0,YELLOW
101_1083,101,0.5513,lying,standing,0,YELLOW
101_1084,101,0.6758,lying,standing,0,YELLOW
101_1085,101,0.5453,lying,standing,0,YELLOW
101_1086,101,0.5804,lying,standing,0,YELLOW
101_1087,101,0.5538,lying,standing,0,YELLOW
101_1088,101,0.6396,lying,standing,0,YELLOW
101_1089,101,0.5819,lying,standing,0,YELLOW
101_1090,101,0.4498,lying,standing,0,RED
101_1091,101,0.6463,lying,standing,0,YELLOW
101_1092,101,0.6085,lying,standing,0,YELLOW
101_1093,101,0.5462,lying,standing,0,YELLOW
101_1094,101,0.5112,lying,standing,0,YELLOW
101_1095,101,0.5723,lying,standing,0,YELLOW
101_1096,101,0.5087,lying,standing,0,YELLOW
101_1097,101,0.5889,lying,standing,0,YELLOW
101_1098,101,0.4849,lying,standing,0,YELLOW
101_1099,101,0.4354,lying,standing,0,RED
101_1100,101,0.4979,lying,standing,0,YELLOW
